SPEC_ID,PROTECTED = P,UPDATED = U,GENUS,SPECIES,COUNTRY,LOCALITY,COLLECTION PLACE,DATE COLLECTED,SEX,BONE,SIDE,AGE,M1,M2,M3,M4,M5,M6,M7,M8,M9,M10,M11,M12,M13,M14,M15,M16,M17,M18,M19,M20,M21,M22,M23,M24,M25,M26,M27,M28,M29,M30,M31,M32,M33,M34,M35,M36,M37,M38,,,
USNM49796,P,U,Equus,kiang,Locality Unknown,0,National Zoo,17-Apr-1906,unknown,a1ph3,left,recent,86.3,78.4,29.0,49.1,37.1,43.1,40.3,23.5,10.6,72.6,12.0,72.1,10.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM49796,P,U,Equus,kiang,Locality Unknown,0,National Zoo,17-Apr-1906,unknown,p1ph3,left,recent,80.6,75.5,28.7,50.6,35.8,41.6,36.8,23.1,10.5,68.1,13.4,67.1,11.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM84083,P,U,Equus,kiang,34,300,Jammu and Kashmir,"01 Sept1897, Abbott",male,mandible,right,recent,400.3,100.8,77.4,71.5,149.4,119.1,58.9,200.6,177.1,108.1,78.1,51.5,62.5,46.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM84083,P,U,Equus,kiang,34,300,Jammu and Kashmir,"01 Sept1897, Abbott",male,skull,left,recent,99.5,116.5,107.7,111.1,215.8,424.9,85.0,68.3,150.3,76.3,43.8,46.4,65.7,43.5,61.9,55.0,148.0,198.5,187.3,60.6,107.2,59.1,367.0,172.3,109.3,96.5,12.1,64.2,56.9,157.4,166.5,55.1,28.8,54.9,17.9,78.7,74.6,,,,
USNM84083,P,U,Equus,kiang,34,300,Jammu and Kashmir,"01 Sept1897, Abbott",male,tmc,left,recent,11.0,,,,,9.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM84083,P,U,Equus,kiang,34,300,Jammu and Kashmir,"01 Sept1897, Abbott",male,tmi1,left,recent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM84083,P,U,Equus,kiang,34,300,Jammu and Kashmir,"01 Sept1897, Abbott",male,tmi2,left,recent,12.3,,,,,12.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM84083,P,U,Equus,kiang,34,300,Jammu and Kashmir,"01 Sept1897, Abbott",male,tmi3,left,recent,14.9,,,,,10.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM84083,P,U,Equus,kiang,34,300,Jammu and Kashmir,"01 Sept1897, Abbott",male,tmm1,left,recent,20.9,,,,4.8,18.8,,17.5,17.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM84083,P,U,Equus,kiang,34,300,Jammu and Kashmir,"01 Sept1897, Abbott",male,tmm2,left,recent,22.2,,,,5.6,16.1,,17.1,17.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM84083,P,U,Equus,kiang,34,300,Jammu and Kashmir,"01 Sept1897, Abbott",male,tmm3,left,recent,28.0,,11.2,5.5,7.5,14.1,,14.0,13.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM84083,P,U,Equus,kiang,34,300,Jammu and Kashmir,"01 Sept1897, Abbott",male,tmp2,left,recent,27.1,,14.1,,10.5,13.4,,10.4,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM84083,P,U,Equus,kiang,34,300,Jammu and Kashmir,"01 Sept1897, Abbott",male,tmp3,left,recent,24.7,,,,9.9,16.8,,16.7,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM84083,P,U,Equus,kiang,34,300,Jammu and Kashmir,"01 Sept1897, Abbott",male,tmp4,left,recent,23.5,,14.1,,7.0,17.2,,15.5,14.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM84083,P,U,Equus,kiang,34,300,Jammu and Kashmir,"01 Sept1897, Abbott",male,txC,left,recent,11.9,,9.5,,16.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM84083,P,U,Equus,kiang,34,300,Jammu and Kashmir,"01 Sept1897, Abbott",male,txI1,left,recent,7.7,,11.0,,31.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM84083,P,U,Equus,kiang,34,300,Jammu and Kashmir,"01 Sept1897, Abbott",male,txI2,left,recent,8.6,,13.9,,31.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM84083,P,U,Equus,kiang,34,300,Jammu and Kashmir,"01 Sept1897, Abbott",male,txI3,left,recent,15.5,,11.7,,28.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM84083,P,U,Equus,kiang,34,300,Jammu and Kashmir,"01 Sept1897, Abbott",male,txM1,left,recent,23.4,,22.9,,,0,0,0,0,10.5,5.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM84083,P,U,Equus,kiang,34,300,Jammu and Kashmir,"01 Sept1897, Abbott",male,txM2,left,recent,22.7,,24.9,,,0,0,0,0,11.1,6.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM84083,P,U,Equus,kiang,34,300,Jammu and Kashmir,"01 Sept1897, Abbott",male,txM3,left,recent,25.6,,21.4,,,0,0,0,0,12.8,6.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM84083,P,U,Equus,kiang,34,300,Jammu and Kashmir,"01 Sept1897, Abbott",male,txP2,left,recent,34.8,,19.9,,21.1,0,0,0,0,7.9,5.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM84083,P,U,Equus,kiang,34,300,Jammu and Kashmir,"01 Sept1897, Abbott",male,txP3,left,recent,25.9,,24.7,,,0,0,0,0,11.5,4.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM84083,P,U,Equus,kiang,34,300,Jammu and Kashmir,"01 Sept1897, Abbott",male,txP4,left,recent,24.6,,24.5,,,0,0,0,0,11.0,8.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM84088,P,U,Equus,kiang,34,300,"Jammu And Kashmir, Ladakh District, Rupshu, Takalung",9 Sep 1897,unknown,a1ph3,left,recent,77.6,74.9,26.1,41.7,30.9,37.8,37.2,21.4,11.3,70.6,9.6,70.3,10.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM84088,P,U,Equus,kiang,34,300,"Jammu And Kashmir, Ladakh District, Rupshu, Takalung",9 Sep 1897,unknown,a2ph3,left,recent,42.3,31.3,37.8,41.5,26.5,40.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM84088,P,U,Equus,kiang,34,300,"Jammu And Kashmir, Ladakh District, Rupshu, Takalung",9 Sep 1897,unknown,astragalus,left,recent,57.3,50.5,24.7,50.3,42.1,30.9,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM84088,P,U,Equus,kiang,34,300,"Jammu And Kashmir, Ladakh District, Rupshu, Takalung",9 Sep 1897,unknown,calcaneum,left,recent,96.5,61.3,18.2,31.4,42.9,42.9,42.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM84088,P,U,Equus,kiang,34,300,Jammu and Kashmir,"09 Sept 1897, Abbott",female,mandible,right,recent,401.0,89.3,84.6,72.6,155.4,94.3,58.7,203.5,197.4,95.8,79.2,50.5,62.3,35.7,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM84088,P,U,Equus,kiang,34,300,"Jammu And Kashmir, Ladakh District, Rupshu, Takalung",9 Sep 1897,unknown,mciii,left,recent,226.2,219.0,27.6,22.2,42.3,31.5,26.2,13.0,9.3,42.4,41.3,30.1,23.7,26.8,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM84088,P,U,Equus,kiang,34,300,"Jammu And Kashmir, Ladakh District, Rupshu, Takalung",9 Sep 1897,unknown,mtiii,left,recent,265.2,263.7,25.9,39.9,39.9,37.7,28.0,11.4,9.2,43.0,41.4,32.0,24.8,28.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM84088,P,U,Equus,kiang,34,300,"Jammu And Kashmir, Ladakh District, Rupshu, Takalung",9 Sep 1897,unknown,p1ph3,left,recent,75.0,69.3,25.6,43.7,31.1,35.6,34.8,20.1,9.4,62.4,12.4,62.0,9.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM84088,P,U,Equus,kiang,34,300,"Jammu And Kashmir, Ladakh District, Rupshu, Takalung",9 Sep 1897,unknown,p2ph3,left,recent,39.6,31.6,36.5,38.4,26.6,36.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM84088,P,U,Equus,kiang,34,300,Jammu and Kashmir,"09 Sept 1897, Abbott",female,skull,left,recent,108.6,124.8,109.9,102.5,210.6,440.5,89.0,71.0,158.6,62.9,34.7,44.1,67.0,40.4,60.4,60.0,142.9,204.1,187.0,56.7,95.5,60.6,367.9,182.7,103.8,92.1,9.5,56.6,58.6,144.5,175.5,84.1,34.0,38.3,14.0,71.8,71.4,108.8,,,
USNM84088,P,U,Equus,kiang,34,300,Jammu and Kashmir,"09 Sept 1897, Abbott",female,tmc,right,recent,5.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM84088,P,U,Equus,kiang,34,300,Jammu and Kashmir,"09 Sept 1897, Abbott",female,tmi1,right,recent,11.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM84088,P,U,Equus,kiang,34,300,Jammu and Kashmir,"09 Sept 1897, Abbott",female,tmi2,right,recent,13.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM84088,P,U,Equus,kiang,34,300,Jammu and Kashmir,"09 Sept 1897, Abbott",female,tmi3,right,recent,14.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM84088,P,U,Equus,kiang,34,300,Jammu and Kashmir,"09 Sept 1897, Abbott",female,tmm1,right,recent,22.8,,13.9,6.8,9.7,15.6,,15.6,15.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM84088,P,U,Equus,kiang,34,300,Jammu and Kashmir,"09 Sept 1897, Abbott",female,tmm2,right,recent,20.9,,12.8,6.3,9.2,13.8,,15.4,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM84088,P,U,Equus,kiang,34,300,Jammu and Kashmir,"09 Sept 1897, Abbott",female,tmm3,right,recent,25.7,,11.7,6.8,8.7,12.6,,13.9,13.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM84088,P,U,Equus,kiang,34,300,Jammu and Kashmir,"09 Sept 1897, Abbott",female,tmp2,right,recent,28.2,,12.5,6.3,8.1,12.6,,11.7,13.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM84088,P,U,Equus,kiang,34,300,Jammu and Kashmir,"09 Sept 1897, Abbott",female,tmp3,right,recent,26.4,,17.2,11.9,12.6,13.4,,14.7,16.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM84088,P,U,Equus,kiang,34,300,Jammu and Kashmir,"09 Sept 1897, Abbott",female,tmp4,right,recent,25.0,,14.7,7.8,11.4,15.1,,16.0,15.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM84088,P,U,Equus,kiang,34,300,Jammu and Kashmir,"09 Sept 1897, Abbott",female,txC,left,recent,8.1,,3.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM84088,P,U,Equus,kiang,34,300,Jammu and Kashmir,"09 Sept 1897, Abbott",female,txI1,left,recent,15.3,,12.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM84088,P,U,Equus,kiang,34,300,Jammu and Kashmir,"09 Sept 1897, Abbott",female,txI2,left,recent,17.2,,13.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM84088,P,U,Equus,kiang,34,300,Jammu and Kashmir,"09 Sept 1897, Abbott",female,txI3,left,recent,18.7,,11.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM84088,P,U,Equus,kiang,34,300,Jammu and Kashmir,"09 Sept 1897, Abbott",female,txM1,left,recent,23.1,,24.9,,,0.0,1.0,0.0,0.0,11.3,15.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM84088,P,U,Equus,kiang,34,300,Jammu and Kashmir,"09 Sept 1897, Abbott",female,txM2,left,recent,24.0,,23.9,,,0.0,1.0,0.0,0.0,12.2,4.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM84088,P,U,Equus,kiang,34,300,Jammu and Kashmir,"09 Sept 1897, Abbott",female,txM3,left,recent,24.8,,20.9,,,0.0,1.0,0.0,0.0,15.2,4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM84088,P,U,Equus,kiang,34,300,Jammu and Kashmir,"09 Sept 1897, Abbott",female,txP2,left,recent,36.9,,26.8,,,0.0,1.0,0.0,0.0,7.3,5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM84088,P,U,Equus,kiang,34,300,Jammu and Kashmir,"09 Sept 1897, Abbott",female,txP3,left,recent,27.8,,27.0,,,0.0,1.0,1.0,0.0,14.8,6.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM84088,P,U,Equus,kiang,34,300,Jammu and Kashmir,"09 Sept 1897, Abbott",female,txP4,left,recent,25.9,,26.6,,,0.0,0.0,0.0,0.0,13.8,15.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNMA49493,P,U,Equus,kiang,34,300,Jammu and Kashmir,unknown,male,mandbile,left,recent,406.4,101.2,75.2,70.9,147.5,127.6,59.1,213.2,190.5,96.1,76.1,60.1,64.7,45.9,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNMA49493,P,U,Equus,kiang,34,300,Jammu and Kashmir,unknown,male,skull,left,recent,97.3,121.3,117.3,110.4,109.1,438.5,81.4,70.4,151.2,64.8,38.6,46.5,66.5,47.0,17.7,60.0,150.1,202.7,196.3,58.7,99.0,59.7,34.0,193.7,106.3,89.7,10.9,60.4,56.0,150.6,162.0,65.2,49.7,50.2,16.6,73.2,70.0,114.5,,,
USNMA49493,P,U,Equus,kiang,34,300,Jammu and Kashmir,unknown,male,tmc,left,recent,14.0,,,,,9.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNMA49493,P,U,Equus,kiang,34,300,Jammu and Kashmir,unknown,male,tmi1,left,recent,8.1,,,,,9.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNMA49493,P,U,Equus,kiang,34,300,Jammu and Kashmir,unknown,male,tmi2,left,recent,12.9,,,,,13.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNMA49493,P,U,Equus,kiang,34,300,Jammu and Kashmir,unknown,male,tmi3,left,recent,14.2,,,,,12.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNMA49493,P,U,Equus,kiang,34,300,Jammu and Kashmir,unknown,male,tmm1,left,recent,20.7,,13.1,5.0,7.7,16.0,,15.2,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNMA49493,P,U,Equus,kiang,34,300,Jammu and Kashmir,unknown,male,tmm2,left,recent,22.4,,11.7,5.1,7.9,15.4,,15.8,13.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNMA49493,P,U,Equus,kiang,34,300,Jammu and Kashmir,unknown,male,tmm3,left,recent,28.3,,11.9,7.0,9.7,13.0,,13.7,12.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNMA49493,P,U,Equus,kiang,34,300,Jammu and Kashmir,unknown,male,tmp2,left,recent,26.6,,13.6,7.2,13.9,14.2,,11.9,13.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNMA49493,P,U,Equus,kiang,34,300,Jammu and Kashmir,unknown,male,tmp3,left,recent,24.5,,15.9,7.8,12.8,16.4,,14.7,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNMA49493,P,U,Equus,kiang,34,300,Jammu and Kashmir,unknown,male,tmp4,left,recent,22.6,,15.1,7.2,11.7,17.1,,16.9,15.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNMA49493,P,U,Equus,kiang,34,300,Jammu and Kashmir,unknown,male,txC,left,recent,11.6,,7.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNMA49493,P,U,Equus,kiang,34,300,Jammu and Kashmir,unknown,male,txI1,left,recent,11.5,,14.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNMA49493,P,U,Equus,kiang,34,300,Jammu and Kashmir,unknown,male,txI2,left,recent,16.4,,14.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNMA49493,P,U,Equus,kiang,34,300,Jammu and Kashmir,unknown,male,txI3,left,recent,16.4,,11.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNMA49493,P,U,Equus,kiang,34,300,Jammu and Kashmir,unknown,male,txM1,left,recent,22.8,,24.3,,,0,0,0,0,11.0,5.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNMA49493,P,U,Equus,kiang,34,300,Jammu and Kashmir,unknown,male,txM2,left,recent,22.5,,23.3,,,0,0,0,0,15.1,4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNMA49493,P,U,Equus,kiang,34,300,Jammu and Kashmir,unknown,male,txM3,left,recent,25.5,,21.4,,,0,0,0,0,15.8,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNMA49493,P,U,Equus,kiang,34,300,Jammu and Kashmir,unknown,male,txP2,right,recent,33.7,,26.5,,,0,0,0,0,9.3,4.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNMA49493,P,U,Equus,kiang,34,300,Jammu and Kashmir,unknown,male,txP3,left,recent,25.6,,24.4,,,0,0,0,0,12.1,5.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNMA49493,P,U,Equus,kiang,34,300,Jammu and Kashmir,unknown,male,txP4,left,recent,24.3,,26.4,,,0,0,0,0,14.6,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM304614,P,U,Equus,kiang/hemionus,34,30,USNationalZoo,"22 Jan 1957, Abbott",male,mandible,left,recent,419.8,112.6,88.4,79.6,169.1,94.2,53.4,212.2,183.2,108.5,80.5,51.1,83.2,37.3,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM304614,P,U,Equus,kiang/hemionus,34,30,USNationalZoo,"22 Jan 1957, Abbott",male,skull,right,recent,124.7,136.6,95.1,119.3,213.3,472.3,99.3,71.5,166.7,51.7,43.4,47.3,74.2,40.2,61.0,67.1,159.4,,,63.6,105.4,68.9,371.0,189.5,96.3,95.4,11.6,58.4,59.3,179.2,156.0,74.6,40.4,40.4,18.9,74.2,66.0,,,,
USNM304614,P,U,Equus,kiang/hemionus,34,30,USNationalZoo,"22 Jan 1957, Abbott",male,tmc,left,recent,9.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM304614,P,U,Equus,kiang/hemionus,34,30,USNationalZoo,"22 Jan 1957, Abbott",male,tmi1,left,recent,12.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM304614,P,U,Equus,kiang/hemionus,34,30,USNationalZoo,"22 Jan 1957, Abbott",male,tmi2,left,recent,13.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM304614,P,U,Equus,kiang/hemionus,34,30,USNationalZoo,"22 Jan 1957, Abbott",male,tmi3,left,recent,13.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM304614,P,U,Equus,kiang/hemionus,34,30,USNationalZoo,"22 Jan 1957, Abbott",male,tmm1,left,recent,23.5,,13.7,6.9,8.5,20.0,,16.3,16.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM304614,P,U,Equus,kiang/hemionus,34,30,USNationalZoo,"22 Jan 1957, Abbott",male,tmm2,left,recent,25.3,,14.3,9.1,6.5,18.0,,14.2,14.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM304614,P,U,Equus,kiang/hemionus,34,30,USNationalZoo,"22 Jan 1957, Abbott",male,tmm3,left,recent,32.0,,12.6,7.6,8.7,15.0,,13.4,13.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM304614,P,U,Equus,kiang/hemionus,34,30,USNationalZoo,"22 Jan 1957, Abbott",male,tmp2,left,recent,32.6,,13.7,7.7,14.7,18.5,,12.3,15.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM304614,P,U,Equus,kiang/hemionus,34,30,USNationalZoo,"22 Jan 1957, Abbott",male,tmp3,left,recent,28.4,,15.6,9.8,13.2,23.4,,18.5,18.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM304614,P,U,Equus,kiang/hemionus,34,30,USNationalZoo,"22 Jan 1957, Abbott",male,tmp4,left,recent,27.0,,15.5,8.8,12.8,25.0,,19.8,20.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM304614,P,U,Equus,kiang/hemionus,34,30,USNationalZoo,"22 Jan 1957, Abbott",male,txC,right,recent,10.6,,9.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM304614,P,U,Equus,kiang/hemionus,34,30,USNationalZoo,"22 Jan 1957, Abbott",male,txI1,right,recent,15.8,,13.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM304614,P,U,Equus,kiang/hemionus,34,30,USNationalZoo,"22 Jan 1957, Abbott",male,txI2,right,recent,15.3,,13.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM304614,P,U,Equus,kiang/hemionus,34,30,USNationalZoo,"22 Jan 1957, Abbott",male,txI3,right,recent,14.6,,12.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM304614,P,U,Equus,kiang/hemionus,34,30,USNationalZoo,"22 Jan 1957, Abbott",male,txM1,right,recent,21.6,,22.3,,,0,0,0,0,11.5,4.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM304614,P,U,Equus,kiang/hemionus,34,30,USNationalZoo,"22 Jan 1957, Abbott",male,txM2,right,recent,21.9, ,24.7,,,0,1,0,0,13.6,5.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM304614,P,U,Equus,kiang/hemionus,34,30,USNationalZoo,"22 Jan 1957, Abbott",male,txM3,right,recent,26.5,,22.5,,,0,1,0,0,14.7,4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM304614,P,U,Equus,kiang/hemionus,34,30,USNationalZoo,"22 Jan 1957, Abbott",male,txP2,left,recent,42.2,,25.3,,,0,1,0,0,7.7,6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM304614,P,U,Equus,kiang/hemionus,34,30,USNationalZoo,"22 Jan 1957, Abbott",male,txP3,right,recent,29.2,,25.2,,,0,0,0,0,13.1,6.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM304614,P,U,Equus,kiang/hemionus,34,30,USNationalZoo,"22 Jan 1957, Abbott",male,txP4,right,recent,28.1,,24.5,,,0,2,0,0,13.7,6.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AMNH267814,P,U,Equus,quagga,23,cast,,,male,a1ph3,left,recent,73.7,64.7,28.0,50.0,32.8,40.0,37.8,21.5,11.6,52.3,52.9,14.3,13.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AMNH267814,P,U,Equus,quagga,23,cast,,,male,a2ph3,left,recent,43.0,33.1,36.2,46.7,28.3,37.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AMNH267814,P,U,Equus,quagga,23,cast,,,male,ast,left,recent,61.3,58.6,30.8,64.1,48.9,33.5,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AMNH267814,P,U,Equus,quagga,23,cast,,,male,calc,left,recent,107.1,72.4,20.2,35.9,50.5,47.3,49.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AMNH267814,P,U,Equus,quagga,23,cast,,,male,mand,left,recent,393.0,100.5,81.3,72.7,154.0,104.8,54.5,221.4,193.7,110.7,77.6,49.8,71.5,34.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
AMNH267814,P,U,Equus,quagga,23,cast,,,male,mciii,left,recent,198.2,219.1,29.3,22.6,48.2,29.9,37.9,15.7,9.3,43.7,43.4,31.6,25.8,27.9,,,,,,,,,,,,,,,,,,,,,,,,,,,
AMNH267814,P,U,Equus,quagga,23,cast,,,male,mtiii,left,recent,225.5,219.7,29.2,27.6,47.2,41.0,44.3,11.5,11.4,45.5,43.5,35.5,26.6,29.8,,,,,,,,,,,,,,,,,,,,,,,,,,,
AMNH267814,P,U,Equus,quagga,23,cast,,,male,p1ph3,left,recent,69.1,60.7,29.8,53.5,36.0,41.5,37.6,21.4,34.8,47.6,46.5,15.0,14.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AMNH267814,P,U,Equus,quagga,23,cast,,,male,radius,left,recent,273.0,263.7,36.1,23.0,68.9,28.6,79.3,59.5,32.9,70.3,26.1,14.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AMNH267814,P,U,Equus,quagga,23,cast,,,male,skull,left,recent,112.5,126.0,102.0,103.3,209.8,444.2,86.4,72.7,154.1,68.5,37.8,44.7,66.4,32.2,62.6,59.8,143.2,183.7,185.3,63.9,98.5,63.4,343.0,175.9,82.0,110.3,14.3,58.4,51.6,127.5,165.1,,,,,,,,,,
AMNH267814,P,U,Equus,quagga,23,cast,,,male,tmp2,left,recent,28.2,,14.8,10.1,13.2,17.3,,12.9,15.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AMNH267814,P,U,Equus,quagga,23,cast,,,male,tmp4,left,recent,26.1,,15.5,9.4,13.6,18.4,,14.5,14.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AMNH267814,P,U,Equus,quagga,23,cast,,,male,txP2,left,recent,33.2,,23.7,,,,,,,7.5,5.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AMNH267814,P,U,Equus,quagga,23,cast,,,male,txP4,left,recent,26.6,,23.2,,,,,,,10.3,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMNS1508,P,U,Equus,quagga,0,0,,,unknown,a1ph3,unknown,recent,77.2,68.9,27.5,44.7,33.1,40.3,38.1,22.2,43.4,65.8,64.9,13.8,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMNS1508,P,U,Equus,quagga,0,0,,,unknown,ast,unknown,recent,55.7,56.0,28.2,56.2,46.3,31.7,47.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMNS1508,P,U,Equus,quagga,0,0,,,unknown,calc,unknown,recent,101.9,66.7,18.5,33.1,48.0,46.9,47.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMNS1508,P,U,Equus,quagga,0,0,,,unknown,p1ph3,unknown,recent,70.8,62.4,29.0,45.7,34.7,37.5,34.4,23.1,35.8,58.7,58.3,15.5,13.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
