,catalogNumber,institutionCode,otherCatalogNumbers,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,pointElevationInMeters,materialSampleID,measurementUnit,measurementType,measurementValue,diagnosticID
1262, 207155,MVZ,MVZ 207155,37.75606,-120.08596000000001,0.251419,897.9408000000001,79798931-0f46-41a8-8909-24b382aadcf8,g,body mass,,3bfc8b5d-86a0-411c-abf4-3d2de44296dd
1263, 207156,MVZ,MVZ 207156,37.84486,-119.58945,0.1,2587.752,79798931-0f46-41a8-8909-24b382aadcf8,g,body mass,,0dca206e-40f1-4171-86ae-ca5a16cd36ba
1264, 207161,MVZ,MVZ 207161,37.7409,-119.40803999999999,0.15142,2204.9232,79798931-0f46-41a8-8909-24b382aadcf8,g,body mass,,7a205a77-2292-43a9-b5af-0cd892aa71bd
1265, 207162,MVZ,MVZ 207162,37.74069,-119.41023,0.10142000000000001,2199.4368,79798931-0f46-41a8-8909-24b382aadcf8,g,body mass,,d1f8d9c8-cd72-4f00-ba6b-92bd0b77a24e
1266, 207163,MVZ,MVZ 207163,37.74069,-119.41025,0.10142000000000001,2199.4368,79798931-0f46-41a8-8909-24b382aadcf8,g,body mass,,2b578c1b-5e5e-498a-8955-fb7f5c74e529
1267, 207164,MVZ,MVZ 207164,37.74051,-119.41345,0.10142000000000001,2199.4368,79798931-0f46-41a8-8909-24b382aadcf8,g,body mass,,acf94005-6796-4d3c-977a-6c3bac1f50ea
1268, 207166,MVZ,MVZ 207166,37.75456,-119.74298,0.20142000000000002,2012.8992,79798931-0f46-41a8-8909-24b382aadcf8,g,body mass,,0a004b73-5e18-4ab7-8360-22116bdb070d
1269, 207167,MVZ,MVZ 207167,37.75456,-119.74298,0.20142000000000002,2012.8992,79798931-0f46-41a8-8909-24b382aadcf8,g,body mass,,dce07a01-b187-4a79-b753-d699443f8da9
1270, 208499,MVZ,MVZ 208499,37.90028,-119.12977,0.0,2214.3720000000003,79798931-0f46-41a8-8909-24b382aadcf8,g,body mass,,2dfee98b-d7ef-4904-9513-1d5c20bdb038
1271, 2154,MVZ,MVZ 2154,33.7633397,-116.664705,1.3716,2438.4,79798931-0f46-41a8-8909-24b382aadcf8,g,body mass,,7c815944-558a-4ed0-be06-fefbcaf3958c
1272, 2155,MVZ,MVZ 2155,33.7633397,-116.664705,1.3716,2438.4,79798931-0f46-41a8-8909-24b382aadcf8,g,body mass,,994a5a8a-f0f7-4796-81de-1abf7eedc0c6
1273, 216227,MVZ,MVZ 216227,37.90028,-119.12977,0.0,2214.3720000000003,79798931-0f46-41a8-8909-24b382aadcf8,g,body mass,,7f83f541-d895-4e52-ae10-d81612fe04ba
1274, 216228,MVZ,MVZ 216228,37.75139,-119.79149,0.33,1923.5928000000001,79798931-0f46-41a8-8909-24b382aadcf8,g,body mass,,c4baa5ef-b389-4a18-a95f-e69909575d4b
1275, 216230,MVZ,MVZ 216230,37.74899,-119.83861999999999,0.213,508.4064,79798931-0f46-41a8-8909-24b382aadcf8,g,body mass,,1f4ba68e-94a4-4b4d-8313-3244ef5eae40
1276, 216231,MVZ,MVZ 216231,37.74899,-119.83861999999999,0.213,508.4064,79798931-0f46-41a8-8909-24b382aadcf8,g,body mass,,da08fb03-409d-408e-a8c2-eb085713065b
1277, 21851,MVZ,MVZ 21851,37.674352,-119.781173,0.6096,609.6,79798931-0f46-41a8-8909-24b382aadcf8,g,body mass,,e5d3559f-a9e0-4d7b-a884-255c41b29eeb
1278, 21852,MVZ,MVZ 21852,37.674352,-119.781173,0.6096,609.6,79798931-0f46-41a8-8909-24b382aadcf8,g,body mass,,e6478823-0ef8-4213-b2a6-3841c82bfbcb
1279, 21853,MVZ,MVZ 21853,37.746327,-119.77586299999999,9.656,1463.04,79798931-0f46-41a8-8909-24b382aadcf8,g,body mass,343.0,f88fe0b0-fee0-4bc7-bd02-5e3aa7f5ef84
1280, 21854,MVZ,MVZ 21854,37.52078,-120.43822,0.402,60.96,79798931-0f46-41a8-8909-24b382aadcf8,g,body mass,450.6,8061c2a7-fae2-486c-9c91-0c2973c00e54
1281, 2217,MVZ,MVZ 2217,33.612232299999995,-116.630609,1.609,2072.6400000000003,79798931-0f46-41a8-8909-24b382aadcf8,g,body mass,,679e9c2e-d9a7-47ce-a3e2-81b4159f7146
1282, 22657,MVZ,MVZ 22657,37.652399,-119.70271699999999,0.03,1889.76,79798931-0f46-41a8-8909-24b382aadcf8,g,body mass,,03d84c52-e4ad-462c-83c0-088348e060e2
1283, 22658,MVZ,MVZ 22658,37.756856,-119.799191,1.219,1920.24,79798931-0f46-41a8-8909-24b382aadcf8,g,body mass,795.0,2785cf77-ea18-442c-b4a4-26d58b74d58f
1284, 22659,MVZ,MVZ 22659,37.748057,-119.83516000000002,0.366,1645.92,79798931-0f46-41a8-8909-24b382aadcf8,g,body mass,481.3,0ce69a09-a3d3-4b90-a86a-a80fcc126506
1285, 22660,MVZ,MVZ 22660,37.756431,-119.582057,4.184,2164.08,79798931-0f46-41a8-8909-24b382aadcf8,g,body mass,669.0,e5a54edc-9db4-42bc-bc4e-92a655e38709
1286, 22661,MVZ,MVZ 22661,37.67666,-119.580087,1.609,2225.04,79798931-0f46-41a8-8909-24b382aadcf8,g,body mass,,5fd1e5be-849d-402c-a91c-dc20bd2d11ec
1287, 22958,MVZ,MVZ 22958,37.659263,-120.28745,1.158,182.88,79798931-0f46-41a8-8909-24b382aadcf8,g,body mass,630.0,d54db759-1aa8-41b2-a647-8c8b8e1ea499
1288, 22959,MVZ,MVZ 22959,37.74276,-120.15718000000001,3.347,975.36,79798931-0f46-41a8-8909-24b382aadcf8,g,body mass,553.5,5c12b3a3-52cf-4e18-b3ab-2ca590277b7d
1289, 22960,MVZ,MVZ 22960,37.736686,-119.59821200000002,6.437,1219.2,79798931-0f46-41a8-8909-24b382aadcf8,g,body mass,,884cfe27-94b2-417b-aacd-953cc7d47671
1290, 22961,MVZ,MVZ 22961,37.74276,-120.15718000000001,3.347,975.36,79798931-0f46-41a8-8909-24b382aadcf8,g,body mass,522.0,88069c74-944c-4a71-8b90-933ec9233d9e
1291, 23272,MVZ,MVZ 23272,37.739477,-119.397231,1.0668,2286.0,79798931-0f46-41a8-8909-24b382aadcf8,g,body mass,720.0,50cc8690-e54f-445c-8437-9306c2c1752c
1292, 23274,MVZ,MVZ 23274,37.835881,-119.77732900000001,0.402,1950.72,79798931-0f46-41a8-8909-24b382aadcf8,g,body mass,,ef8b7c30-f800-47e6-951c-832c8908850a
1293, 2688,MVZ,MVZ 2688MVZ 2688,34.009370000000004,-117.2591,4.313,,79798931-0f46-41a8-8909-24b382aadcf8,g,body mass,,4fea538e-7968-43d6-8c08-25612d8f02c1
1294, 2706,MVZ,MVZ 2706,33.7912634,-116.67606200000002,1.609,1493.52,79798931-0f46-41a8-8909-24b382aadcf8,g,body mass,,3fe3cc12-ad6c-48d5-a02b-f6e17452deb4
1295, 27501,MVZ,MVZ 27501MVZ 27501,36.571878000000005,-118.055553,0.03,,79798931-0f46-41a8-8909-24b382aadcf8,g,body mass,,c3a7c570-1e63-4d84-a01a-5aa4e9d1193c
1296, 27503,MVZ,MVZ 27503MVZ 27503MVZ 27503,36.826074,-118.214801,0.03,1188.72,79798931-0f46-41a8-8909-24b382aadcf8,g,body mass,,b423656f-a5b3-47bc-bc10-c947f3cd118e
1297, 27509,MVZ,MVZ 27509,36.573161,-117.479799,1.609,1920.24,79798931-0f46-41a8-8909-24b382aadcf8,g,body mass,439.0,487e5b4f-2f5a-466d-a5af-e884f565797a
1298, 27510,MVZ,MVZ 27510,36.573161,-117.479799,1.609,1920.24,79798931-0f46-41a8-8909-24b382aadcf8,g,body mass,656.5,227c361d-c6be-45ef-a5c3-b7b888cc8b18
1299, 27511,MVZ,MVZ 27511,36.573161,-117.479799,1.609,1920.24,79798931-0f46-41a8-8909-24b382aadcf8,g,body mass,480.0,0e5dbc7f-5cd9-415a-b807-2e53100bf606
1300, 27512,MVZ,MVZ 27512,36.826074,-118.214801,0.03,1188.72,79798931-0f46-41a8-8909-24b382aadcf8,g,body mass,,11efe635-8e7b-43b6-beba-76d20e31749f
1301, 27514,MVZ,MVZ 27514,36.58766,-117.465934,1.609,1981.2,79798931-0f46-41a8-8909-24b382aadcf8,g,body mass,537.5,d0291e2c-2bba-4ef9-9894-ac3517d9e0e7
1302, 27515,MVZ,MVZ 27515,36.58766,-117.465934,1.609,1889.76,79798931-0f46-41a8-8909-24b382aadcf8,g,body mass,440.0,3ea43bd0-1bf0-4b16-bc18-9ad3abbe7e0a
1303, 27872,MVZ,MVZ 27872MVZ 27872,37.872653799999995,-122.24106,0.80467,,79798931-0f46-41a8-8909-24b382aadcf8,g,body mass,674.8,d50aac95-2620-410d-8424-a0344d110287
1304, 27929,MVZ,MVZ 27929MVZ 27929,37.8737229,-122.253169,0.152,,79798931-0f46-41a8-8909-24b382aadcf8,g,body mass,641.1,d02ead2a-7ee5-4b7f-bf47-197ff939227a
1305, 27959,MVZ,MVZ 27959,39.575337899999994,-120.34680300000001,0.1561,1524.0,79798931-0f46-41a8-8909-24b382aadcf8,g,body mass,,7113bd18-ff69-4d28-8738-cb328aaf76ef
1306, 28023,MVZ,MVZ 28023MVZ 28023MVZ 28023,37.93022929999999,-122.019673,7.1599699999999995,91.44,79798931-0f46-41a8-8909-24b382aadcf8,g,body mass,487.6,51a52d90-2254-418e-9e49-70feb51920ba
1307, 28024,MVZ,MVZ 28024,37.93022929999999,-122.019673,7.1599699999999995,91.44,79798931-0f46-41a8-8909-24b382aadcf8,g,body mass,517.2,f9fada55-b067-49cb-9df6-c0ba1f0dbbdc
1308, 28025,MVZ,MVZ 28025,37.93022929999999,-122.019673,7.1599699999999995,91.44,79798931-0f46-41a8-8909-24b382aadcf8,g,body mass,607.1,158eb116-0df3-45c7-993a-cadcfe16a138
1309, 28658,MVZ,MVZ 28658,35.9478,-117.9011,1.0,944.88,79798931-0f46-41a8-8909-24b382aadcf8,g,body mass,,1bbb654a-dd66-4296-8408-c3b8f2264f26
1310, 28663,MVZ,MVZ 28663MVZ 28663,35.905054,-119.278572,0.402,,79798931-0f46-41a8-8909-24b382aadcf8,g,body mass,591.0,dc103ebf-8bfb-4230-a1e4-7a2221cd7bb6
1311, 28665,MVZ,MVZ 28665MVZ 28665,36.7388,-119.9531,4.828,,79798931-0f46-41a8-8909-24b382aadcf8,g,body mass,,770f22ad-d642-4840-bb1d-298bc70ee52b
1312, 29145,MVZ,MVZ 29145,36.133317,-120.74753899999999,3.219,449.58000000000004,79798931-0f46-41a8-8909-24b382aadcf8,g,body mass,565.6,0b2f436d-c8b5-46c4-9d3f-ec3614b28f7a
1313, 29374,MVZ,MVZ 29374MVZ 29374,36.620269,-121.82224599999999,0.16089,,79798931-0f46-41a8-8909-24b382aadcf8,g,body mass,,6f293aa0-50b8-4e75-9b1f-33891ac144ee
1314, 29375,MVZ,MVZ 29375MVZ 29375,36.60922,-121.83560700000001,0.80467,,79798931-0f46-41a8-8909-24b382aadcf8,g,body mass,886.1,a3ce3f35-d23f-4da7-bc9d-83ef7e582251
1315, 29898,MVZ,MVZ 29898MVZ 29898,41.73066,-122.64055,7.809,,79798931-0f46-41a8-8909-24b382aadcf8,g,body mass,,94e30490-d938-432a-86ef-89622b1946d1
1316, 29915,MVZ,MVZ 29915MVZ 29915,39.7662652,-121.78823899999999,7.093999999999999,,79798931-0f46-41a8-8909-24b382aadcf8,g,body mass,,4844ead8-bc68-443d-92f9-7e4eecc0cff7
1317, 29916,MVZ,MVZ 29916MVZ 29916,39.606455600000004,-121.67523500000001,9.611,,79798931-0f46-41a8-8909-24b382aadcf8,g,body mass,,ae7758a2-bb87-4b8a-8971-cca087ae6194
1318, 29917,MVZ,MVZ 29917MVZ 29917,39.4679347,-121.64929199999999,0.0933,,79798931-0f46-41a8-8909-24b382aadcf8,g,body mass,,dc52589f-0c1e-4adf-895a-d3d140738a0c
1319, 31304,MVZ,MVZ 31304MVZ 31304,33.8283609,-116.533406,1.0668,,79798931-0f46-41a8-8909-24b382aadcf8,g,body mass,,11899d0b-8511-43b5-897b-c572d559ad3f
1320, 3148,MVZ,MVZ 3148MVZ 3148,32.64,-116.78,1.0,,79798931-0f46-41a8-8909-24b382aadcf8,g,body mass,,687c48eb-9f2d-4ddf-82bb-e25f2590c548
1321, 3157,MVZ,MVZ 3157MVZ 3157,32.715,-117.156,1.0,,79798931-0f46-41a8-8909-24b382aadcf8,g,body mass,,489a7e1f-0eee-40d1-b81d-2875a5151146
1322, 3158,MVZ,MVZ 3158MVZ 3158,32.7,-117.24600000000001,1.0,,79798931-0f46-41a8-8909-24b382aadcf8,g,body mass,,e954398a-4b2d-46fe-9a60-2628c7afc4d8
1323, 3172,MVZ,MVZ 3172MVZ 3172,33.07,-116.6,1.0,,79798931-0f46-41a8-8909-24b382aadcf8,g,body mass,,c84a6b18-ce19-4934-99bc-83e543e708e0
1324, 32380,MVZ,MVZ 32380,38.828696,-119.78573700000001,0.80467,1554.48,79798931-0f46-41a8-8909-24b382aadcf8,g,body mass,,35beb609-3595-4f6d-91de-2bd7689abe84
1325, 3441,MVZ,MVZ 3441MVZ 3441,36.59962,-121.897474,1.609,,79798931-0f46-41a8-8909-24b382aadcf8,g,body mass,,8933b0ff-30f2-463c-b74b-8a630193d8ca
1326, 34504,MVZ,MVZ 34504MVZ 34504MVZ 34504,40.190526899999995,-122.236143,3.647,91.44,79798931-0f46-41a8-8909-24b382aadcf8,g,body mass,,6d95fafe-531d-4bc9-bb0d-02a95a9e8d37
1327, 34505,MVZ,MVZ 34505,40.190526899999995,-122.236143,3.647,91.44,79798931-0f46-41a8-8909-24b382aadcf8,g,body mass,,403ca98a-d2ff-4411-bb62-08a2a93b4c20
1328, 34506,MVZ,MVZ 34506MVZ 34506MVZ 34506,40.315262700000005,-122.069149,0.425,182.88,79798931-0f46-41a8-8909-24b382aadcf8,g,body mass,717.0,ee532493-d5eb-49b7-ba13-cf687d22d198
1329, 34507,MVZ,MVZ 34507,40.315262700000005,-122.069149,0.425,182.88,79798931-0f46-41a8-8909-24b382aadcf8,g,body mass,595.0,250ed8ae-40a0-446d-8673-140b2fb2d696
1330, 34508,MVZ,MVZ 34508,40.315262700000005,-122.069149,0.425,182.88,79798931-0f46-41a8-8909-24b382aadcf8,g,body mass,502.0,f57ce42a-52c9-400d-a99e-3d6483ce99cb
1331, 34509,MVZ,MVZ 34509,40.315262700000005,-122.069149,0.425,182.88,79798931-0f46-41a8-8909-24b382aadcf8,g,body mass,645.0,77a4b103-c41a-4f2a-880c-7ea1673f3dcf
1332, 34510,MVZ,MVZ 34510,40.315262700000005,-122.069149,0.425,182.88,79798931-0f46-41a8-8909-24b382aadcf8,g,body mass,531.0,e9f05776-021b-43bb-a8b7-34ae77acda60
1333, 34511,MVZ,MVZ 34511,40.315262700000005,-122.069149,0.425,182.88,79798931-0f46-41a8-8909-24b382aadcf8,g,body mass,604.0,45a92dc7-1976-4e41-a788-db45b979c7ca
1334, 36612,MVZ,MVZ 36612,40.394887,-123.015054,1.109,1341.1200000000001,79798931-0f46-41a8-8909-24b382aadcf8,g,body mass,561.2,99b0a1fd-bfed-4204-9403-94be9c4271e5
1335, 3939,MVZ,MVZ 3939MVZ 3939,34.441,-119.26,1.0,,79798931-0f46-41a8-8909-24b382aadcf8,g,body mass,,23d5c923-1678-4c64-bd71-0bc5aaae550e
1336, 3941,MVZ,MVZ 3941MVZ 3941,34.2780872,-119.27753899999999,2.414,,79798931-0f46-41a8-8909-24b382aadcf8,g,body mass,,b5b5a825-7d28-41c4-931a-9aec76d43dc2
1337, 4096,MVZ,MVZ 4096MVZ 4096,37.435739,-122.131845,6.437,,79798931-0f46-41a8-8909-24b382aadcf8,g,body mass,,285e452b-813d-44b5-bbd6-1d46a833a199
1338, 44243,MVZ,MVZ 44243,40.6096034,-123.55740800000001,5.646,1676.4,79798931-0f46-41a8-8909-24b382aadcf8,g,body mass,,021605b9-f072-499f-bf92-d8b4f43769bf
1339, 5034,MVZ,MVZ 5034MVZ 5034,37.724039000000005,-122.45598700000001,0.80467,,79798931-0f46-41a8-8909-24b382aadcf8,g,body mass,,480bd0a1-e49b-4414-8911-b647033bf9c6
1340, 51418,MVZ,MVZ 51418MVZ 51418MVZ 51418,35.1939609,-119.29954,1.609,88.39200000000001,79798931-0f46-41a8-8909-24b382aadcf8,g,body mass,551.8,de4403b1-8852-40b2-b9ed-77228c4debc2
1341, 51419,MVZ,MVZ 51419,35.1939609,-119.29954,1.609,88.39200000000001,79798931-0f46-41a8-8909-24b382aadcf8,g,body mass,590.3,d40591c0-33b1-4124-b839-44a58aef4d3a
1342, 55033,MVZ,MVZ 55033,36.7055,-119.0741,1.207,883.9200000000001,79798931-0f46-41a8-8909-24b382aadcf8,g,body mass,639.7,36e71993-5b13-417b-8db6-6030eb73971c
1343, 56873,MVZ,MVZ 56873,40.416340000000005,-123.43064,2.7710000000000004,1127.76,79798931-0f46-41a8-8909-24b382aadcf8,g,body mass,406.9,4d96ef70-4cfe-44af-8d0f-d6b11c91e38a
1344, 56874,MVZ,MVZ 56874,40.4163424,-123.41168600000002,0.446,609.6,79798931-0f46-41a8-8909-24b382aadcf8,g,body mass,700.0,c5843df4-ea6c-4865-81d2-1d89362e069f
1345, 58876,MVZ,MVZ 58876,40.8748542,-123.731703,4.921,1493.52,79798931-0f46-41a8-8909-24b382aadcf8,g,body mass,,fb8f070d-1a14-4057-8d92-d3d0051b00bd
1346, 59727,MVZ,MVZ 59727,40.1656161,-122.80035,0.09495,1097.28,79798931-0f46-41a8-8909-24b382aadcf8,g,body mass,,207ac954-bebe-41aa-83e3-fe413835af51
1347, 59728,MVZ,MVZ 59728,40.1656161,-122.80035,0.09495,1097.28,79798931-0f46-41a8-8909-24b382aadcf8,g,body mass,,96a7d390-eef7-4465-ab1f-5597d08de0c3
1348, 59729,MVZ,MVZ 59729,40.1656161,-122.80035,0.09495,1097.28,79798931-0f46-41a8-8909-24b382aadcf8,g,body mass,,4eb1aeda-1097-4b71-a452-2f4ee9146254
1349, 59730,MVZ,MVZ 59730,40.1656161,-122.80035,0.09495,1097.28,79798931-0f46-41a8-8909-24b382aadcf8,g,body mass,,29498791-8ca4-4f3b-8d3b-a55495f9bb86
1350, 59974,MVZ,MVZ 59974,35.427710600000005,-118.49432,1.609,1188.72,79798931-0f46-41a8-8909-24b382aadcf8,g,body mass,569.0,0565e15c-e225-4e53-98ad-6ada319f52e4
1351, 6380,MVZ,MVZ 6380MVZ 6380,34.8760033,-118.89392,1.609,,79798931-0f46-41a8-8909-24b382aadcf8,g,body mass,,3eb03fb9-9f4b-4759-8dcc-17d16c09d34e
1352, 64981,MVZ,MVZ 64981,36.065444,-117.51506299999998,0.03,1744.98,79798931-0f46-41a8-8909-24b382aadcf8,g,body mass,,5a198224-0110-4550-96fc-a79a98370885
1353, 64982,MVZ,MVZ 64982,36.065794,-117.522775,0.03,1748.028,79798931-0f46-41a8-8909-24b382aadcf8,g,body mass,,8fe92b21-59ab-40dd-93ff-c94d29d48b31
1354, 64983,MVZ,MVZ 64983,36.075254,-117.516499,0.03,1744.98,79798931-0f46-41a8-8909-24b382aadcf8,g,body mass,,14dfd2f1-388a-4e26-ac41-8b188f23d8a0
1355, 65442,MVZ,MVZ 65442MVZ 65442MVZ 65442,41.3814079,-122.374183,4.197,1219.2,79798931-0f46-41a8-8909-24b382aadcf8,g,body mass,,78dfd36a-a696-46c3-b131-26fdca7bf237
1356, 65608,MVZ,MVZ 65608,36.370134,-121.75093799999999,0.3219,1066.8,79798931-0f46-41a8-8909-24b382aadcf8,g,body mass,,7b0fe10e-968a-4788-9235-040764a2d5c4
1357, 66427,MVZ,MVZ 66427,35.14612,-119.4559,3.3,274.32,79798931-0f46-41a8-8909-24b382aadcf8,g,body mass,,ef22a1e6-743a-41bc-9beb-eaf61b3993e6
1358, 69099,MVZ,MVZ 69099MVZ 69099,41.9262514,-124.11233600000001,1.8219999999999998,,79798931-0f46-41a8-8909-24b382aadcf8,g,body mass,,4ecbaf9a-05cf-4933-b99c-4032177e7dd0
1359, 69101,MVZ,MVZ 69101,41.910649400000004,-122.925881,0.624,1828.8000000000002,79798931-0f46-41a8-8909-24b382aadcf8,g,body mass,610.0,a7164ecd-67a9-40c5-9ad1-1bfe06d562cf
1360, 69103,MVZ,MVZ 69103MVZ 69103MVZ 69103,41.755840299999996,-122.26858200000001,2.4930000000000003,1097.28,79798931-0f46-41a8-8909-24b382aadcf8,g,body mass,491.0,76680960-b5d1-4217-861e-08bb87d0e6e8
1361, 69104,MVZ,MVZ 69104MVZ 69104MVZ 69104,41.445363799999996,-122.45148700000001,4.635,883.9200000000001,79798931-0f46-41a8-8909-24b382aadcf8,g,body mass,640.0,577eccfb-af3a-4ad0-9f5d-a882da912824
1362, 69105,MVZ,MVZ 69105MVZ 69105MVZ 69105,41.4716,-122.4662,1.239,838.2,79798931-0f46-41a8-8909-24b382aadcf8,g,body mass,610.0,6c5c3aac-9f2a-4e5a-800a-c5c6ca00241c
1363, 72535,MVZ,MVZ 72535,36.5768639,-121.05343,2.01168,914.4000000000001,79798931-0f46-41a8-8909-24b382aadcf8,g,body mass,583.0,b9291b01-2a99-4425-9623-c010786b51bc
1364, 72536,MVZ,MVZ 72536,36.5768639,-121.05343,2.01168,914.4000000000001,79798931-0f46-41a8-8909-24b382aadcf8,g,body mass,526.0,b3dc87d4-30fd-42a6-9f42-08eff69facac
1365, 72537,MVZ,MVZ 72537,36.5768639,-121.05343,2.01168,914.4000000000001,79798931-0f46-41a8-8909-24b382aadcf8,g,body mass,643.0,bcabfbec-21a0-4ae2-b5ca-52338e38d292
1366, 72540,MVZ,MVZ 72540,36.4443,-120.6724,1.0,579.12,79798931-0f46-41a8-8909-24b382aadcf8,g,body mass,680.0,cc8dd775-6984-4c37-8032-1e6c32f05fff
1367, 74393,MVZ,MVZ 74393MVZ 74393,39.6501448,-121.601151,0.539,,79798931-0f46-41a8-8909-24b382aadcf8,g,body mass,,4593e7a0-3307-45e9-b098-8d89b39f1908
1368, 74395,MVZ,MVZ 74395MVZ 74395,39.6474268,-121.61882299999999,1.9875,,79798931-0f46-41a8-8909-24b382aadcf8,g,body mass,,2309a58e-5256-43a5-8c8e-a034827df059
1369, 74396,MVZ,MVZ 74396MVZ 74396,39.650182,-121.587827,0.539,,79798931-0f46-41a8-8909-24b382aadcf8,g,body mass,,21b3f5b0-41ec-43ec-8dca-8a1e43cce7fd
1370, 77047,MVZ,MVZ 77047MVZ 77047,34.056,-117.182,1.0,,79798931-0f46-41a8-8909-24b382aadcf8,g,body mass,,15bed460-f1e6-44ea-b7eb-9ea8abe0a8bc
1371, 84338,MVZ,MVZ 84338,33.9329862,-116.929282,1.3716,685.8000000000001,79798931-0f46-41a8-8909-24b382aadcf8,g,body mass,,f8efec66-cba6-432e-b584-20e29bedeffe
1372, 85015,MVZ,MVZ 85015,33.9622539,-116.929194,1.609,868.6800000000001,79798931-0f46-41a8-8909-24b382aadcf8,g,body mass,,18f2d86f-4df1-4bba-8860-91a0395e503c
1373, 85016,MVZ,MVZ 85016,33.9622539,-116.929194,1.609,868.6800000000001,79798931-0f46-41a8-8909-24b382aadcf8,g,body mass,,95e303d8-2559-41a4-9b7b-ae00618c8b51
1374, 85018,MVZ,MVZ 85018,33.9622539,-116.929194,1.609,868.6800000000001,79798931-0f46-41a8-8909-24b382aadcf8,g,body mass,,e3033af2-c327-450a-a144-2c6526da07d8
1375, 85019,MVZ,MVZ 85019,33.955290399999996,-116.92919599999999,1.609,822.96,79798931-0f46-41a8-8909-24b382aadcf8,g,body mass,,313a2506-2722-4364-997a-e4b0f4ad8014
1376, 85020,MVZ,MVZ 85020,33.9402674,-116.90213999999999,1.609,792.48,79798931-0f46-41a8-8909-24b382aadcf8,g,body mass,,5870dc7d-2e34-4d26-91cc-1607bcbf1bba
1377, 85021,MVZ,MVZ 85021,33.9099521,-116.593253,0.785,274.32,79798931-0f46-41a8-8909-24b382aadcf8,g,body mass,,507222aa-3568-4825-b836-4de170c8e7f0
1378, 87972,MVZ,MVZ 87972MVZ 87972MVZ 87972,37.6378422,-121.575969,2.211,76.2,79798931-0f46-41a8-8909-24b382aadcf8,g,body mass,,1fdbe42f-0fc4-4efe-9501-6aafd9c296f7
1379, 88567,MVZ,MVZ 88567MVZ 88567MVZ 88567,38.2500657,-122.36163300000001,3.9799,60.96,79798931-0f46-41a8-8909-24b382aadcf8,g,body mass,877.0,7d790d6d-3ce6-40d1-bd9c-e9f13e0ac27f
1380, 89625,MVZ,MVZ 89625,33.9400561,-116.91905200000001,1.0668,822.96,79798931-0f46-41a8-8909-24b382aadcf8,g,body mass,,bf3558a5-519b-4995-ad7b-5b2346ae9ea6
1381, 89626,MVZ,MVZ 89626,33.893102,-116.791225,0.762,518.1600000000001,79798931-0f46-41a8-8909-24b382aadcf8,g,body mass,,7225a513-be60-4f56-bacb-d0b4a15a5ecb
1382, 89627,MVZ,MVZ 89627,33.893102,-116.791225,0.762,518.1600000000001,79798931-0f46-41a8-8909-24b382aadcf8,g,body mass,,8b5beb8e-92e4-48db-909c-66b5937a15bd
1383, 90065,MVZ,MVZ 90065,33.883,-116.615,1.0,365.76,79798931-0f46-41a8-8909-24b382aadcf8,g,body mass,,ad30a20e-f9d5-44bf-8cb4-2e01ca2604eb
1384, 90651,MVZ,MVZ 90651MVZ 90651MVZ 90651,33.9148653,-116.793425,0.3048,548.64,79798931-0f46-41a8-8909-24b382aadcf8,g,body mass,,57cdc496-b417-471a-9eee-e93b190069eb
1385, 95402,MVZ,MVZ 95402MVZ 95402,40.56728,-124.1438,4.149,,79798931-0f46-41a8-8909-24b382aadcf8,g,body mass,,6a101faa-e8fc-4418-b0c3-0554e4034ab7
1386, 96424,MVZ,MVZ 96424,41.1017824,-121.51933700000001,1.839,1036.3200000000002,79798931-0f46-41a8-8909-24b382aadcf8,g,body mass,339.0,eca29337-71b9-456c-96ed-2672e560dc90
1387, 98962,MVZ,MVZ 98962,37.120063,-118.356623,0.03,1828.8000000000002,79798931-0f46-41a8-8909-24b382aadcf8,g,body mass,582.0,b461a519-5b31-44ea-94f1-1dc34d8ba6d6
1388, 98963,MVZ,MVZ 98963,37.120063,-118.356623,0.03,1828.8000000000002,79798931-0f46-41a8-8909-24b382aadcf8,g,body mass,635.0,ff5100eb-886e-447c-a9a2-ee2b5aa4376f
1389, 98964,MVZ,MVZ 98964,37.120063,-118.356623,0.03,1828.8000000000002,79798931-0f46-41a8-8909-24b382aadcf8,g,body mass,510.0,861ba2cd-a631-4f9f-88d8-9fec8715c696
1390, 98965,MVZ,MVZ 98965,37.120063,-118.356623,0.03,1828.8000000000002,79798931-0f46-41a8-8909-24b382aadcf8,g,body mass,437.3,ceac50ec-9979-45c8-83b0-2fc72f53f78b
1391, 98966,MVZ,MVZ 98966,37.120063,-118.356623,0.03,1828.8000000000002,79798931-0f46-41a8-8909-24b382aadcf8,g,body mass,616.3,58df577a-08f6-4040-8091-20d7beca6925
1392, 98968,MVZ,MVZ 98968,36.265,-118.0475,1.0,1584.96,79798931-0f46-41a8-8909-24b382aadcf8,g,body mass,,6ff59569-57ac-47b1-a0cd-8c61215f7922
1393, 98969,MVZ,MVZ 98969,36.227779999999996,-118.09050400000001,0.03,2286.0,79798931-0f46-41a8-8909-24b382aadcf8,g,body mass,,d7eaed19-fd14-4f8c-8c52-cbc0ca50e2cc
1394, 98972,MVZ,MVZ 98972,36.265,-118.0475,1.0,1584.96,79798931-0f46-41a8-8909-24b382aadcf8,g,body mass,,3d98c8b8-da12-412e-8510-2b07f013ce2e
