,institutionCode,individualID,scientificName,sex,country,stateProvince,lifeStage,ageValue,ageUnit,ageEstimation,measurementUnit,materialSampleID,measurementType,measurementValue,diagnosticID
132,AMNH,82050,Aepyceros melampus suara,Male,Tanzania,Guerametti,Prime Adult,~3,year,,mm,56169310-ae96-4a26-b60d-311395109165,humerus length from caput,,7d9628ad-1828-4282-9edc-23c3e05b7846
133,AMNH,82048,Aepyceros melampus suara,Male,Tanzania,Guerametti,Young Adult,almost 2?,year,,mm,56169310-ae96-4a26-b60d-311395109165,humerus length from caput,176.64,fac927dd-b026-4738-b4cf-6468ae7a63d7
134,AMNH,165098,Aepyceros melampus petersi,Male ,Namibia,Kaokoland,Prime Adult,~3,year,,mm,56169310-ae96-4a26-b60d-311395109165,humerus length from caput,,36a293e1-dd5a-432e-ac46-4313c7fd6895
135,Carnegie,6873,Aepyceros melampus petersi,Male ,,,nan,na,year,,mm,56169310-ae96-4a26-b60d-311395109165,humerus length from caput,,dd1fb6f4-66b4-4ed6-8ef2-2cdf36ac1428
136,Carnegie,6862,Aepyceros melampus petersi,Male ,,,nan,na,year,,mm,56169310-ae96-4a26-b60d-311395109165,humerus length from caput,,f78d07e1-d4b1-4d66-94b3-828699006ecf
137,Carnegie,6878,Aepyceros melampus petersi,Male ,,,nan,na,year,,mm,56169310-ae96-4a26-b60d-311395109165,humerus length from caput,,78e8fcf2-f64e-4735-848a-0ee195df2ba7
138,Smithsonian,368557,Aepyceros melampus melampus,Female,Botswana,Bechuanaland Protectorate,Prime Adult,~4,year,,mm,56169310-ae96-4a26-b60d-311395109165,humerus length from caput,,56fcbf06-3413-49ba-8682-9f73e92ff808
139,Smithsonian,368559,Aepyceros melampus melampus,Female,Botswana,,Prime Adult,~3,year,,mm,56169310-ae96-4a26-b60d-311395109165,humerus length from caput,,d9ca11c2-0198-453f-9360-4592a7a994dd
140,Smithsonian,368562,Aepyceros melampus melampus,Female,Botswana,,Young Adult, ~2,year,,mm,56169310-ae96-4a26-b60d-311395109165,humerus length from caput,,d5f6bfcb-42c9-43cf-830d-d0df50261d61
141,Smithsonian,351947,Aepyceros melampus melampus,Female,South Africa,Kwazulu-Natal,Prime Adult,~2.5,year,,mm,56169310-ae96-4a26-b60d-311395109165,humerus length from caput,,2b68ed80-edab-4df8-9b2d-a8b7fcb76b03
142,Smithsonian,18954 (34698),Aepyceros melampus suara,Female,Kenya,,Prime Adult,~3,year,,mm,56169310-ae96-4a26-b60d-311395109165,humerus length from caput,,f8021f60-5424-477a-96d0-7b7cc5d0d07f
143,Smithsonian,163046,Aepyceros melampus suara,Female,Kenya,,Prime Adult,~5,year,,mm,56169310-ae96-4a26-b60d-311395109165,humerus length from caput,,c3846f28-ec6d-47d8-b5de-0fd72a1e9289
144,Smithsonian,259458,Aepyceros melampus suara,Female,Tanzania,,Old Adult,~8,year,,mm,56169310-ae96-4a26-b60d-311395109165,humerus length from caput,,52ce4e64-6d63-4ff5-a5bf-53ee7a68bbeb
145,Smithsonian,261111,Aepyceros melampus suara,Female,Tanzania ,,Prime Adult,,,,mm,56169310-ae96-4a26-b60d-311395109165,humerus length from caput,169.74,b6faaf1e-55b2-4403-b086-ffc182de2652
146,Smithsonian,337256,Aepyceros melampus johnstoni,Male,Zambia,"Eastern Province, Lundazi District",Prime Adult,~3,year,,mm,56169310-ae96-4a26-b60d-311395109165,humerus length from caput,176.05,513f5809-6d59-442b-b7da-7d1a22e12f15
147,Smithsonian,337257,Aepyceros melampus johnstoni,Male,Zambia,"Eastern Province, Lundazi District",Older Adult,~6,year,,mm,56169310-ae96-4a26-b60d-311395109165,humerus length from caput,198.1,f2b36b1d-97a5-4194-8858-08d6279d3c98
148,Smithsonian,368556,Aepyceros melampus melampus,Male,Botswana,,Older Adult,~6,year,,mm,56169310-ae96-4a26-b60d-311395109165,humerus length from caput,,c33b36f6-dfe4-470c-9ea3-8f98fdd9be4d
149,Smithsonian,368558,Aepyceros melampus melampus,Male,Botswana,,Older Adult,~7,year,,mm,56169310-ae96-4a26-b60d-311395109165,humerus length from caput,,04fda2cd-2992-4015-8500-f0b6346528e4
150,Smithsonian,368561,Aepyceros melampus melampus,Male,Botswana,,Prime Adult,~3,year,,mm,56169310-ae96-4a26-b60d-311395109165,humerus length from caput,,64e9ea0c-faba-44c7-a51e-6b6866fe7540
151,Smithsonian,368563,Aepyceros melampus melampus,Male,Botswana,,Prime Adult,~3,year,,mm,56169310-ae96-4a26-b60d-311395109165,humerus length from caput,,e3beff65-bf1e-4511-ba8b-ede4f97830b4
152,Smithsonian,470199,Aepyceros melampus melampus,Male,Botswana,"Tsau, 21 Mi SE, 24 12 S, 22 17 E",Juvenile,22-24,month,M3 erupting,mm,56169310-ae96-4a26-b60d-311395109165,humerus length from caput,,ab309cb5-8efb-4602-8eb7-5beab6cf1f20
153,Smithsonian,368564,Aepyceros melampus melampus,Male,Botswana,,Prime Adult,~4.5,year,,mm,56169310-ae96-4a26-b60d-311395109165,humerus length from caput,,6df4ffa4-2dcd-4e63-9154-e0016eefe5c3
154,Smithsonian,470199,Aepyceros melampus melampus,Male,Botswana,,Juvenile,22-24,month,M3 erupting,mm,56169310-ae96-4a26-b60d-311395109165,humerus length from caput,,ebd50685-5b5c-4321-9fc5-8ad250db5f45
155,Smithsonian,470198,Aepyceros melampus melampus,Male,Botswana,,Prime Adult,~4,year,,mm,56169310-ae96-4a26-b60d-311395109165,humerus length from caput,,35da4cbb-1fd4-412a-aac1-a1494ebcef1d
156,Smithsonian,351948,Aepyceros melampus melampus,Male,South Africa,Kwazulu-Natal,Prime Adult,~4,year,,mm,56169310-ae96-4a26-b60d-311395109165,humerus length from caput,,af80134c-e812-42d8-8183-3e385eea5e32
157,Smithsonian,351946,Aepyceros melampus melampus,Male,South Africa,Kwazulu-Natal,Prime Adult,~5,year,,mm,56169310-ae96-4a26-b60d-311395109165,humerus length from caput,,1d024394-d269-4f85-8ee9-c450d21992e8
158,Smithsonian,344217,Aepyceros melampus melampus,Male,South Africa,Mpumalanga,Prime Adult,~5,year,,mm,56169310-ae96-4a26-b60d-311395109165,humerus length from caput,,02814119-aab2-436e-b9d2-470a474dbd62
159,Smithsonian,163201,Aepyceros melampus rendilis,Male,Kenya,,Prime Adult,~4,year,,mm,56169310-ae96-4a26-b60d-311395109165,humerus length from caput,,9e1d6289-756a-40e0-8138-1868f4b346a6
160,Smithsonian,163202,Aepyceros melampus rendilis,Male,Kenya,,Very Old,~9,year,,mm,56169310-ae96-4a26-b60d-311395109165,humerus length from caput,,8e1183fe-c94c-4e13-b3c8-3dfa7767ae19
161,Smithsonian,354861,Aepyceros melampus rendilis,Male,Kenya,,Prime Adult,3.5,year,,mm,56169310-ae96-4a26-b60d-311395109165,humerus length from caput,,b86f6de4-3e84-407e-8d4d-e23a46b6e885
162,Smithsonian,182036,Aepyceros melampus rendilis,Male,Kenya,,Prime Adult,~3,year,,mm,56169310-ae96-4a26-b60d-311395109165,humerus length from caput,,98798cb2-8e85-4116-90ab-879d4fd7273d
163,Smithsonian,163206,Aepyceros melampus suara,Male,Kenya,,Prime Adult,~3,year,,mm,56169310-ae96-4a26-b60d-311395109165,humerus length from caput,,7a229bf6-0cb5-4747-b640-8d70019e9683
164,Smithsonian,18955 (34699),Aepyceros melampus suara,Male,Kenya,Taveta,Juvenile,2+ years?,year,,mm,56169310-ae96-4a26-b60d-311395109165,humerus length from caput,,fff90a9a-b306-4d9e-a98b-5920ec9a053a
165,Smithsonian,18957 (34777),Aepyceros melampus suara,Male,Kenya,,Prime Adult,~4,year,,mm,56169310-ae96-4a26-b60d-311395109165,humerus length from caput,,b50170e5-14bb-4d85-a1d7-8f0963616b50
166,Smithsonian,268454,Aepyceros melampus suara,Male,Kenya,Rift Valley,Adult,,,"No teeth, horns fully developed Adult",mm,56169310-ae96-4a26-b60d-311395109165,humerus length from caput,,8f4f4525-c03e-4e41-a35b-3df3c01896d6
167,Smithsonian,163205,Aepyceros melampus suara,Male,Kenya,,Prime Adult,~3,year,,mm,56169310-ae96-4a26-b60d-311395109165,humerus length from caput,,bda3e09b-9dbc-4ba2-81e9-814386e5de47
168,Smithsonian,162000,Aepyceros melampus suara,Male,Kenya,,Prime Adult,~3,year,,mm,56169310-ae96-4a26-b60d-311395109165,humerus length from caput,180.39,72a823aa-1203-4d05-987a-dabcebc5513e
169,Smithsonian,162001,Aepyceros melampus suara,Male,Kenya,,Prime Adult,~4,year,,mm,56169310-ae96-4a26-b60d-311395109165,humerus length from caput,166.01,df403464-1e5b-4af5-b939-dad33eea3fb9
170,Smithsonian,163200,Aepyceros melampus suara,Male,Kenya,,Prime Adult,~4.5,year,,mm,56169310-ae96-4a26-b60d-311395109165,humerus length from caput,194.78,99f54951-917c-4555-a333-6710dbd03288
171,Smithsonian,163196,Aepyceros melampus suara,Male,Kenya,,Prime Adult,~3,year,,mm,56169310-ae96-4a26-b60d-311395109165,humerus length from caput,181.78,1117825a-91dd-4bcc-add3-077b464da7b4
172,Smithsonian,163197,Aepyceros melampus suara,Male,Kenya,,Young Adult,~2,year,,mm,56169310-ae96-4a26-b60d-311395109165,humerus length from caput,186.12,12601ca8-ef42-4d18-b0fd-e8358db4c0ce
173,Smithsonian,163203,Aepyceros melampus suara,Male,Kenya,,Prime Adult,~5,year,,mm,56169310-ae96-4a26-b60d-311395109165,humerus length from caput,,46b9685a-cc39-4812-949c-fed9ae3f3447
174,Smithsonian,163198,Aepyceros melampus suara,Male,Kenya,,Prime Adult,~3,year,,mm,56169310-ae96-4a26-b60d-311395109165,humerus length from caput,,ba20a02e-3c19-4d66-a678-2af87171200f
175,Smithsonian,163199,Aepyceros melampus suara,Male,Kenya,,Prime Adult,~4,year,,mm,56169310-ae96-4a26-b60d-311395109165,humerus length from caput,188.49,8bc91899-309a-4cce-9b9c-00b56de35061
176,Smithsonian,181893,Aepyceros melampus suara,Male,Kenya,,Prime Adult,~3,year,,mm,56169310-ae96-4a26-b60d-311395109165,humerus length from caput,,500b2d4d-30d8-445b-b7c8-c5d826e0f68d
177,Smithsonian,181858,Aepyceros melampus suara,Male,Kenya,,Prime Adult,~3,year,,mm,56169310-ae96-4a26-b60d-311395109165,humerus length from caput,,33d18975-c6c3-4615-b6eb-42559fb83469
178,Smithsonian,181865,Aepyceros melampus suara,Male,Kenya,,Prime Adult,~4,year,,mm,56169310-ae96-4a26-b60d-311395109165,humerus length from caput,,705362b8-282c-4a08-a0e1-88ae29165850
179,Smithsonian,181920,Aepyceros melampus suara,Male,Kenya,,Prime Adult,3,year,,mm,56169310-ae96-4a26-b60d-311395109165,humerus length from caput,,4f086187-ed75-4590-a67e-98394ba409f0
180,Smithsonian,181980,Aepyceros melampus suara,Male,Kenya,,Prime Adult,~3,year,,mm,56169310-ae96-4a26-b60d-311395109165,humerus length from caput,,60a4241d-fff6-4d5b-bb95-0dc1e2dbf921
181,Smithsonian,184785,Aepyceros melampus suara,Male,Kenya,,Prime Adult,~2.5,year,,mm,56169310-ae96-4a26-b60d-311395109165,humerus length from caput,,0217e423-eeaf-4774-8f9a-481883f7e529
182,Smithsonian,239150,Aepyceros melampus suara,Male,Kenya,,Older Adult,~6.5,year,,mm,56169310-ae96-4a26-b60d-311395109165,humerus length from caput,,a5b80b2a-3763-4217-a503-6a349d8cceb9
183,Smithsonian,163204,Aepyceros melampus suara,Male,Kenya,,Prime Adult,~4.5,year,,mm,56169310-ae96-4a26-b60d-311395109165,humerus length from caput,,b0ff429d-0405-4be5-8a53-e5b4d7f35d4c
184,Smithsonian,200958,Aepyceros melampus suara,Male,Tanzania,,Older Adult,~8,year,,mm,56169310-ae96-4a26-b60d-311395109165,humerus length from caput,,80ace461-a14a-4e5d-b4c6-fd0209941394
185,Smithsonian,201012,Aepyceros melampus suara,Male,Tanzania,,Prime Adult,~4,year,,mm,56169310-ae96-4a26-b60d-311395109165,humerus length from caput,,24006748-1c6a-4cb5-a6c8-bbe0fc199b56
186,Smithsonian,161964,Alcelaphus buselaphus cokii,Male,Kenya,,Prime Adult,,,Molars well worn,mm,56169310-ae96-4a26-b60d-311395109165,humerus length from caput,,200f0cd1-b88e-4aac-a1ad-475c7d25e150
187,Smithsonian,161967,Alcelaphus buselaphus cokii,Male,Kenya,,Prime Adult,,,,mm,56169310-ae96-4a26-b60d-311395109165,humerus length from caput,,e83dcae3-1120-49ca-a7fc-8c69b5750fd9
188,Smithsonian,161962,Alcelaphus buselaphus cokii,Male,Kenya,,Prime Adult,~3,year,molars not well worn,mm,56169310-ae96-4a26-b60d-311395109165,humerus length from caput,,4b081bbe-1f6b-46e7-9853-8554f445b582
189,Smithsonian,163207,Aepyceros melampus suara,Male,Kenya,,Prime Adult,~4.5,year,M1 slightly worn-all M3s erupted,mm,56169310-ae96-4a26-b60d-311395109165,humerus length from caput,,af58a039-666e-4b64-8ab7-49065477b159
190,Smithsonian,161966,Alcelaphus buselaphus cokii,Male,Kenya,,Prime Adult,2.5,year,,mm,56169310-ae96-4a26-b60d-311395109165,humerus length from caput,,42991903-1fef-49cc-af4a-effd1e5cd35c
191,Smithsonian,161970,Alcelaphus buselaphus cokii,Female,Kenya,,Young Adult,~2,year,,mm,56169310-ae96-4a26-b60d-311395109165,humerus length from caput,,483a0ce8-4be3-46ef-8e20-671fc7178d67
192,Smithsonian,20924,Alcelaphus buselaphus cokii,Female,Kenya,,Prime Adult,,,,mm,56169310-ae96-4a26-b60d-311395109165,humerus length from caput,,631dce10-157e-4ed3-8a1b-59a546321ae7
193,Smithsonian,162995,Alcelaphus buselaphus cokii,Male,Kenya,,Young Adult,almost 2?,year,,mm,56169310-ae96-4a26-b60d-311395109165,humerus length from caput,,e52fb95e-b447-4c52-aa41-bf43c4584094
194,Smithsonian,162994,Alcelaphus buselaphus cokii,Male,Kenya,,Prime Adult,,,,mm,56169310-ae96-4a26-b60d-311395109165,humerus length from caput,,31c412fc-a5e1-40a3-8623-9ae207021a72
195,Smithsonian,181881,Alcelaphus buselaphus cokii,Male,Kenya,,Prime Adult,3.5,year,,mm,56169310-ae96-4a26-b60d-311395109165,humerus length from caput,,62255a91-ea6d-49a2-b7bf-59cf27a4d50e
196,Smithsonian,163153,Alcelaphus buselaphus cokii,Female,Kenya,,Prime Adult,,,,mm,56169310-ae96-4a26-b60d-311395109165,humerus length from caput,,7b97255c-9fa8-4e40-914e-b8c3d77283e3
197,Smithsonian,162997,Alcelaphus buselaphus cokii,Female,Kenya,,Prime Adult,3,year,,mm,56169310-ae96-4a26-b60d-311395109165,humerus length from caput,,0a708cd7-69a9-4dfe-9933-af9ee81bcef0
198,Smithsonian,163155,,Male,Kenya,,nan,na,year,,mm,56169310-ae96-4a26-b60d-311395109165,humerus length from caput,,f3f8239e-6a28-4275-8c0a-1dbf1eab965a
199,smithsonian,163160,Alcelaphus buselaphus cokii,Female,Kenya,,Prime Adult,3,year,,mm,56169310-ae96-4a26-b60d-311395109165,humerus length from caput,,8d328b55-369a-46aa-b0b1-f4678e97d577
200,,,,,,,nan,na,year,,mm,56169310-ae96-4a26-b60d-311395109165,humerus length from caput,,590c0d4b-b4a7-4ed1-9873-fd52cd223937
201,,,,,,,nan,na,year,,mm,56169310-ae96-4a26-b60d-311395109165,humerus length from caput,,a2eb039a-e295-4bd0-a22a-8fedada41555
202,,,,,,,nan,na,year,,mm,56169310-ae96-4a26-b60d-311395109165,humerus length from caput,,31526f3f-e95e-4c5f-ae5c-e7f825a971b2
203,,,,,,,nan,na,year,,mm,56169310-ae96-4a26-b60d-311395109165,humerus length from caput,,65bdf365-dc2f-46b8-963d-b84c466b477f
204,,,,,,,nan,na,year,,mm,56169310-ae96-4a26-b60d-311395109165,humerus length from caput,,b1ec7771-d6ee-483f-90d4-2d19ec72b4e5
205,,,,,,,nan,na,year,,mm,56169310-ae96-4a26-b60d-311395109165,humerus length from caput,,fc4748c3-150c-4b49-b611-ce1e67941a63
206,,,,,,,nan,na,year,,mm,56169310-ae96-4a26-b60d-311395109165,humerus length from caput,,2a2e7421-1449-4c4f-ac32-5d92e0ff5085
207,,,,,,,nan,na,year,,mm,56169310-ae96-4a26-b60d-311395109165,humerus length from caput,,25ccd82b-bb6c-436f-882b-c1f4c88bc562
208,,,,,,,nan,na,year,,mm,56169310-ae96-4a26-b60d-311395109165,humerus length from caput,,77506d9f-961c-4f9f-9e5d-0791708c3082
209,,,,,,,nan,na,year,,mm,56169310-ae96-4a26-b60d-311395109165,humerus length from caput,,5ac26556-d371-4440-b68f-012f63474f76
210,,,,,,,nan,na,year,,mm,56169310-ae96-4a26-b60d-311395109165,humerus length from caput,,a7f95356-2170-4ad0-9959-a2591a518e45
211,,,,,,,nan,na,year,,mm,56169310-ae96-4a26-b60d-311395109165,humerus length from caput,,79734190-7d21-4152-b377-48e95bbab094
212,AMNH,83537,Aepyceros melampus melampus,Female,Botswana,Chobe,Prime Adult,~4.5,year,,mm,56169310-ae96-4a26-b60d-311395109165,Medapodial Length,,56823332-d26d-43b0-9b63-53dbfa584252
213,AMNH,83534,Aepyceros melampus melampus,Female,South Africa,Bechuanaland/Orange Free State,Prime Adult,~2.5,year,,mm,56169310-ae96-4a26-b60d-311395109165,Medapodial Length,227.91,b6a20309-e3db-4890-a4dc-4a7da5c1a7ec
214,AMNH,80496,Aepyceros melampus petersi,Female,Angola,Huila,Prime Adult,~3.5,year,,mm,56169310-ae96-4a26-b60d-311395109165,Medapodial Length,,81f2a91f-6769-4c10-b3d8-1c5172a0ea25
215,AMNH,165096,Aepyceros melampus petersi,Female,Namibia,Kaokoland,Prime Adult,~3,year,,mm,56169310-ae96-4a26-b60d-311395109165,Medapodial Length,,caf5147c-8a8a-4bd3-ac35-500e0bdcc827
216,AMNH,165100,Aepyceros melampus petersi,Female,Namibia,Kaokoland,Prime Adult,~3,year,,mm,56169310-ae96-4a26-b60d-311395109165,Medapodial Length,,8627889d-0403-4d60-aa93-4dc0f3057dc2
217,AMNH,165097,Aepyceros melampus petersi,Female,Namibia,Kaokoland,Juvenile,2,year,,mm,56169310-ae96-4a26-b60d-311395109165,Medapodial Length,,01a10557-02c9-41ef-8cf8-1f048e52a71f
218,AMNH,179213,Aepyceros melampus redilis/ suara,Female,Kenya,Ngare Ndare,Prime Adult,2.5,year,,mm,56169310-ae96-4a26-b60d-311395109165,Medapodial Length,,4de216fa-b775-43d9-a1ef-0dbc644906e1
219,AMNH,114233,Aepyceros melampus rendilis,Female,Kenya,Kilibasi,Prime Adult,3.5,year,,mm,56169310-ae96-4a26-b60d-311395109165,Medapodial Length,,d772184b-f222-4e1c-ad3c-17813e7b1803
220,AMNH,27799,Aepyceros melampus rendilis,Female,Kenya,Athi Plains,Prime Adult,~4,year,,mm,56169310-ae96-4a26-b60d-311395109165,Medapodial Length,,1961931b-120a-4b52-9767-fdc6450d0c63
221,AMNH,216391,Aepyceros melampus johnstoni,Male,Mozambique,Zinave,Prime Adult,~2.5,year,,mm,56169310-ae96-4a26-b60d-311395109165,Medapodial Length,246.01,df192000-9168-4c77-8ddc-94bc744d82dd
222,AMNH,216393,Aepyceros melampus johnstoni,Male,Mozambique,Zinave,Prime Adult,~3.5,year,,mm,56169310-ae96-4a26-b60d-311395109165,Medapodial Length,230.52,5204383f-6105-4543-8b7f-2a858f87afeb
223,AMNH,216392,Aepyceros melampus johnstoni,Male,Mozambique,Zinave,Prime Adult,~3,year,,mm,56169310-ae96-4a26-b60d-311395109165,Medapodial Length,231.71,0ead38fd-afa6-42fe-b16c-1292c10ea770
224,AMNH,216394,Aepyceros melampus johnstoni,Male,Mozambique,Zinave,Prime Adult,~4,year,,mm,56169310-ae96-4a26-b60d-311395109165,Medapodial Length,238.16,69b0eb61-b1fc-4c4d-80ec-679662e81189
225,AMNH,161014,Aepyceros melampus johnstoni,Male,Zambia,Namwala District,Prime Adult,~5,year,,mm,56169310-ae96-4a26-b60d-311395109165,Medapodial Length,,d64b22d3-c8b2-4a2c-beaf-e5baeb138ae1
226,AMNH,83542,Aepyceros melampus melampus,Male,Botswana,"Kwaai, Mochaba River",Prime Adult,~3,year,,mm,56169310-ae96-4a26-b60d-311395109165,Medapodial Length,,28ed3816-d262-42eb-a806-92e0d17b16be
227,AMNH,83539,Aepyceros melampus melampus,Male,Botswana,"Kwaai, Mochaba River",Prime Adult,~4,year,,mm,56169310-ae96-4a26-b60d-311395109165,Medapodial Length,,2ff49151-b037-4e46-a23d-88923f9b5326
228,AMNH,83541,Aepyceros melampus melampus,Male,Botswana,Ghanzi,Prime Adult,~3,year,,mm,56169310-ae96-4a26-b60d-311395109165,Medapodial Length,,cf419a97-c8af-4c4a-a4fa-d0e86a3db1ae
229,AMNH,80498,Aepyceros melampus petersi,Male,Angola,Huila,Prime Adult,~3,year,,mm,56169310-ae96-4a26-b60d-311395109165,Medapodial Length,,795f412a-aed0-413e-9c76-d62b3ff400e0
230,AMNH,165095,Aepyceros melampus petersi,Male,Namibia,Kaokoland,Prime Adult,~3,year,,mm,56169310-ae96-4a26-b60d-311395109165,Medapodial Length,,924c53da-53ee-4897-924e-93f6b889436f
231,AMNH,165099,Aepyceros melampus petersi,Male,Namibia,Kaokoland,Prime Adult,2.5,year,,mm,56169310-ae96-4a26-b60d-311395109165,Medapodial Length,,c5890777-dee9-4b6b-a2da-0cde13da588b
232,AMNH,165094,Aepyceros melampus petersi,Male,Namibia,Kaokoland ,Prime Adult,~3,year,,mm,56169310-ae96-4a26-b60d-311395109165,Medapodial Length,,f900d367-5984-4b0a-b70f-75dac3b3b6c8
233,AMNH,179207,Aepyceros melampus redilis/ suara,Male,Kenya,Ngare Ndare,Prime Adult,~3.5,year,,mm,56169310-ae96-4a26-b60d-311395109165,Medapodial Length,,d1ec1af9-1989-40a8-9ac8-14a4b1354cac
234,AMNH,179208,Aepyceros melampus rendilis,Male,Kenya,Ngare Ndare,Prime Adult,~3,year,,mm,56169310-ae96-4a26-b60d-311395109165,Medapodial Length,,6853664c-d5ee-4470-b5dd-a42e58f88e7c
235,AMNH,179209,Aepyceros melampus rendilis,Male,Kenya,Ngare Ndare,Prime Adult,~4,year,,mm,56169310-ae96-4a26-b60d-311395109165,Medapodial Length,,fc30deec-2e7d-42b0-8da4-253a2206fdae
236,AMNH,179210,Aepyceros melampus rendilis,Male,Kenya,Ngare Ndare,Prime Adult,~4.5,year,,mm,56169310-ae96-4a26-b60d-311395109165,Medapodial Length,,915e0ff7-f3fa-418d-afe7-6414ad6d99b2
237,AMNH,27697,Aepyceros melampus rendilis,Male,Kenya,Laekipia,Prime Adult,~4,year,,mm,56169310-ae96-4a26-b60d-311395109165,Medapodial Length,,ec514ad4-fb8f-409d-96fd-ed0c55f0d757
238,AMNH,82050,Aepyceros melampus suara,Male,Tanzania,Guerametti,Prime Adult,~3,year,,mm,56169310-ae96-4a26-b60d-311395109165,Medapodial Length,226.21,a36fa81e-2022-409c-914e-500cca762e42
239,AMNH,82048,Aepyceros melampus suara,Male,Tanzania,Guerametti,Young Adult,almost 2?,year,,mm,56169310-ae96-4a26-b60d-311395109165,Medapodial Length,229.53,bd84b03b-fb77-478b-96cc-39c8156f39a2
240,AMNH,165098,Aepyceros melampus petersi,Male ,Namibia,Kaokoland,Prime Adult,~3,year,,mm,56169310-ae96-4a26-b60d-311395109165,Medapodial Length,,a877bb24-e909-45dc-9a4d-b1798afdf184
241,Carnegie,6873,Aepyceros melampus petersi,Male ,,,nan,na,year,,mm,56169310-ae96-4a26-b60d-311395109165,Medapodial Length,,e3c7197b-ecc1-4d73-9be7-5c335e664f0b
242,Carnegie,6862,Aepyceros melampus petersi,Male ,,,nan,na,year,,mm,56169310-ae96-4a26-b60d-311395109165,Medapodial Length,,cad6b538-b822-4081-9ca6-4f4770cca3ab
243,Carnegie,6878,Aepyceros melampus petersi,Male ,,,nan,na,year,,mm,56169310-ae96-4a26-b60d-311395109165,Medapodial Length,,3c2dc937-0feb-44d9-af52-c84fa5b02377
244,Smithsonian,368557,Aepyceros melampus melampus,Female,Botswana,Bechuanaland Protectorate,Prime Adult,~4,year,,mm,56169310-ae96-4a26-b60d-311395109165,Medapodial Length,,2d564244-862a-426c-8334-3ec13ac98c7b
245,Smithsonian,368559,Aepyceros melampus melampus,Female,Botswana,,Prime Adult,~3,year,,mm,56169310-ae96-4a26-b60d-311395109165,Medapodial Length,,d163c5b7-4032-4abc-bd19-1f8a75593902
246,Smithsonian,368562,Aepyceros melampus melampus,Female,Botswana,,Young Adult, ~2,year,,mm,56169310-ae96-4a26-b60d-311395109165,Medapodial Length,,f69e3989-fc85-4ca2-a463-9134dca1434f
247,Smithsonian,351947,Aepyceros melampus melampus,Female,South Africa,Kwazulu-Natal,Prime Adult,~2.5,year,,mm,56169310-ae96-4a26-b60d-311395109165,Medapodial Length,,78882cf9-6f85-4404-8ca1-52308c9b86c7
248,Smithsonian,18954 (34698),Aepyceros melampus suara,Female,Kenya,,Prime Adult,~3,year,,mm,56169310-ae96-4a26-b60d-311395109165,Medapodial Length,,5e7b17da-d482-4776-8cea-0a80c6cf39ee
249,Smithsonian,163046,Aepyceros melampus suara,Female,Kenya,,Prime Adult,~5,year,,mm,56169310-ae96-4a26-b60d-311395109165,Medapodial Length,216.06,b6827223-8d40-4a43-bee9-40694d16f473
250,Smithsonian,259458,Aepyceros melampus suara,Female,Tanzania,,Old Adult,~8,year,,mm,56169310-ae96-4a26-b60d-311395109165,Medapodial Length,,839d1fdf-16c7-4a1d-b4ab-bbefd5d66069
251,Smithsonian,261111,Aepyceros melampus suara,Female,Tanzania ,,Prime Adult,,,,mm,56169310-ae96-4a26-b60d-311395109165,Medapodial Length,211.13,5fb4521e-c35d-49da-9f09-191605bc6b9a
252,Smithsonian,337256,Aepyceros melampus johnstoni,Male,Zambia,"Eastern Province, Lundazi District",Prime Adult,~3,year,,mm,56169310-ae96-4a26-b60d-311395109165,Medapodial Length,187.33,4d07352d-a743-4ea6-a70b-aff2018aa0ac
253,Smithsonian,337257,Aepyceros melampus johnstoni,Male,Zambia,"Eastern Province, Lundazi District",Older Adult,~6,year,,mm,56169310-ae96-4a26-b60d-311395109165,Medapodial Length,220.0,e1a1353a-ec8b-43a3-b830-1a047ff05202
254,Smithsonian,368556,Aepyceros melampus melampus,Male,Botswana,,Older Adult,~6,year,,mm,56169310-ae96-4a26-b60d-311395109165,Medapodial Length,,12f3f917-7fb9-4aaf-8831-403ffa70707b
255,Smithsonian,368558,Aepyceros melampus melampus,Male,Botswana,,Older Adult,~7,year,,mm,56169310-ae96-4a26-b60d-311395109165,Medapodial Length,,1592cb76-677e-42d1-ba22-8cd2bdf6eec2
256,Smithsonian,368561,Aepyceros melampus melampus,Male,Botswana,,Prime Adult,~3,year,,mm,56169310-ae96-4a26-b60d-311395109165,Medapodial Length,,e23c40c2-e991-4739-827c-b6f2944496be
257,Smithsonian,368563,Aepyceros melampus melampus,Male,Botswana,,Prime Adult,~3,year,,mm,56169310-ae96-4a26-b60d-311395109165,Medapodial Length,,6843babf-393e-4dcc-b209-df1e6d52df3b
258,Smithsonian,470199,Aepyceros melampus melampus,Male,Botswana,"Tsau, 21 Mi SE, 24 12 S, 22 17 E",Juvenile,22-24,month,M3 erupting,mm,56169310-ae96-4a26-b60d-311395109165,Medapodial Length,,4bc54d1a-b50b-4b02-804f-d44f342f19bc
259,Smithsonian,368564,Aepyceros melampus melampus,Male,Botswana,,Prime Adult,~4.5,year,,mm,56169310-ae96-4a26-b60d-311395109165,Medapodial Length,,0cf6e680-7ca7-46e8-a939-e9b64440385b
260,Smithsonian,470199,Aepyceros melampus melampus,Male,Botswana,,Juvenile,22-24,month,M3 erupting,mm,56169310-ae96-4a26-b60d-311395109165,Medapodial Length,,c84effa7-616d-4273-a19a-3ccbef39dcf7
