,occurrenceID,references,scientificName,catalogNumber,otherCatalogNumbers,sex,ageValue,ageUnit,lifeStage,country,ageEstimationMethod,stateProvince,locality,verbatimLocality,decimalLatitude,decimalLongitude,verbatimLatitude,verbatimLongitude,minimumElevationInMeters,maximumElevationInMeters,verbatimElevation,minimumDepthInMeters,maximumDepthInMeters,verbatimDepth,verbatimEventDate,yearCollected,samplingProtocol,eventRemarks,measurementSide,materialSampleID,measurementType,measurementValue,measurementUnit,diagnosticID
624,,,Odocoileus virginianus,Z4710,,M,1,year,,USA,"age estimated in the field by collector, additional age estimates using dental eruption and fusion are available in the EAP archives",Florida,Big Cypress,"Big Cypress, Bear Island,  (Domfino? - near campground, E of main campground)",26.232307000000002,-81.2659078,"26.232307°,",-81.2659078°,,,,,,,"Collection Date, June 12, 1985",1985,"For all specimens in dataset: Specimens with skin weight only have been omitted, juveniles have been omitted. Identifications verified by field personnel.",[no note of antlers],,f679de7e-dcb0-42b0-9d47-164cd01c82ee,height,,mm,89193934-34f3-44e0-92f3-ec2574481bfe
625,,,Odocoileus virginianus,Z4710,,M,1,year,,USA,"age estimated in the field by collector, additional age estimates using dental eruption and fusion are available in the EAP archives",Florida,Big Cypress,"Big Cypress, Bear Island,  (Domfino? - near campground, E of main campground)",26.232307000000002,-81.2659078,"26.232307°,",-81.2659078°,,,,,,,"Collection Date, June 12, 1985",1985,"For all specimens in dataset: Specimens with skin weight only have been omitted, juveniles have been omitted. Identifications verified by field personnel.",[no note of antlers],,f679de7e-dcb0-42b0-9d47-164cd01c82ee,height,,mm,c522c98d-3020-4c25-b7ef-fbeb100e61c3
626,,,Odocoileus virginianus,Z4710,,M,1,year,,USA,"age estimated in the field by collector, additional age estimates using dental eruption and fusion are available in the EAP archives",Florida,Big Cypress,"Big Cypress, Bear Island,  (Domfino? - near campground, E of main campground)",26.232307000000002,-81.2659078,"26.232307°,",-81.2659078°,,,,,,,"Collection Date, June 12, 1985",1985,"For all specimens in dataset: Specimens with skin weight only have been omitted, juveniles have been omitted. Identifications verified by field personnel.",[no note of antlers],unknown,f679de7e-dcb0-42b0-9d47-164cd01c82ee,height,,mm,aafc28fb-116a-4f19-830f-90d317677e4a
627,,,Odocoileus virginianus,Z4710,,M,1,year,,USA,"age estimated in the field by collector, additional age estimates using dental eruption and fusion are available in the EAP archives",Florida,Big Cypress,"Big Cypress, Bear Island,  (Domfino? - near campground, E of main campground)",26.232307000000002,-81.2659078,"26.232307°,",-81.2659078°,,,,,,,"Collection Date, June 12, 1985",1985,"For all specimens in dataset: Specimens with skin weight only have been omitted, juveniles have been omitted. Identifications verified by field personnel.",[no note of antlers],unknown,f679de7e-dcb0-42b0-9d47-164cd01c82ee,height,,mm,a249da64-fd32-4d28-b29e-266c30b58d26
628,,,Odocoileus virginianus,Z4710,,M,1,year,,USA,"age estimated in the field by collector, additional age estimates using dental eruption and fusion are available in the EAP archives",Florida,Big Cypress,"Big Cypress, Bear Island,  (Domfino? - near campground, E of main campground)",26.232307000000002,-81.2659078,"26.232307°,",-81.2659078°,,,,,,,"Collection Date, June 12, 1985",1985,"For all specimens in dataset: Specimens with skin weight only have been omitted, juveniles have been omitted. Identifications verified by field personnel.",[no note of antlers],L,f679de7e-dcb0-42b0-9d47-164cd01c82ee,height,,mm,d73f2a6c-71bc-42e4-8258-c7d71c95fd18
629,,,Odocoileus virginianus,Z4710,,M,1,year,,USA,"age estimated in the field by collector, additional age estimates using dental eruption and fusion are available in the EAP archives",Florida,Big Cypress,"Big Cypress, Bear Island,  (Domfino? - near campground, E of main campground)",26.232307000000002,-81.2659078,"26.232307°,",-81.2659078°,,,,,,,"Collection Date, June 12, 1985",1985,"For all specimens in dataset: Specimens with skin weight only have been omitted, juveniles have been omitted. Identifications verified by field personnel.",[no note of antlers],L,f679de7e-dcb0-42b0-9d47-164cd01c82ee,height,,mm,f6b4f211-7ecc-4e06-8071-0a6f3ce90ec1
630,,,Odocoileus virginianus,Z4710,,M,1,year,,USA,"age estimated in the field by collector, additional age estimates using dental eruption and fusion are available in the EAP archives",Florida,Big Cypress,"Big Cypress, Bear Island,  (Domfino? - near campground, E of main campground)",26.232307000000002,-81.2659078,"26.232307°,",-81.2659078°,,,,,,,"Collection Date, June 12, 1985",1985,"For all specimens in dataset: Specimens with skin weight only have been omitted, juveniles have been omitted. Identifications verified by field personnel.",[no note of antlers],L,f679de7e-dcb0-42b0-9d47-164cd01c82ee,height,,mm,f563b52a-329c-4dd2-a418-4d5562e4edff
631,,,Odocoileus virginianus,Z4711,,M,1.33,year,,USA,"age estimated in the field by collector, additional age estimates using dental eruption and fusion are available in the EAP archives",Florida,Big Cypress,"Bear Island, 2 mi NE of Bear Island Camp",26.232307000000002,-81.2659078,"26.232307°,",-81.2659078°,,,,,,,"Collection Date, June 12, 1985",1985,"For all specimens in dataset: Specimens with skin weight only have been omitted, juveniles have been omitted. Identifications verified by field personnel.",[no note of antlers],,f679de7e-dcb0-42b0-9d47-164cd01c82ee,height,,mm,86ef9c62-bd97-4c53-9c95-ad915dbe61d8
632,,,Odocoileus virginianus,Z4711,,M,1.33,year,,USA,"age estimated in the field by collector, additional age estimates using dental eruption and fusion are available in the EAP archives",Florida,Big Cypress,"Bear Island, 2 mi NE of Bear Island Camp",26.232307000000002,-81.2659078,"26.232307°,",-81.2659078°,,,,,,,"Collection Date, June 12, 1985",1985,"For all specimens in dataset: Specimens with skin weight only have been omitted, juveniles have been omitted. Identifications verified by field personnel.",[no note of antlers],,f679de7e-dcb0-42b0-9d47-164cd01c82ee,height,,mm,4be7075f-1a92-4df0-b03f-514ca39dc945
633,,,Odocoileus virginianus,Z4711,,M,1.33,year,,USA,"age estimated in the field by collector, additional age estimates using dental eruption and fusion are available in the EAP archives",Florida,Big Cypress,"Bear Island, 2 mi NE of Bear Island Camp",26.232307000000002,-81.2659078,"26.232307°,",-81.2659078°,,,,,,,"Collection Date, June 12, 1985",1985,"For all specimens in dataset: Specimens with skin weight only have been omitted, juveniles have been omitted. Identifications verified by field personnel.",[no note of antlers],unknown,f679de7e-dcb0-42b0-9d47-164cd01c82ee,height,,mm,0a4d8f76-194d-431d-8fd8-8ae660ea813b
634,,,Odocoileus virginianus,Z4711,,M,1.33,year,,USA,"age estimated in the field by collector, additional age estimates using dental eruption and fusion are available in the EAP archives",Florida,Big Cypress,"Bear Island, 2 mi NE of Bear Island Camp",26.232307000000002,-81.2659078,"26.232307°,",-81.2659078°,,,,,,,"Collection Date, June 12, 1985",1985,"For all specimens in dataset: Specimens with skin weight only have been omitted, juveniles have been omitted. Identifications verified by field personnel.",[no note of antlers],unknown,f679de7e-dcb0-42b0-9d47-164cd01c82ee,height,,mm,585ddf01-2fed-434d-ae7d-b5376b4664a7
635,,,Odocoileus virginianus,Z4711,,M,1.33,year,,USA,"age estimated in the field by collector, additional age estimates using dental eruption and fusion are available in the EAP archives",Florida,Big Cypress,"Bear Island, 2 mi NE of Bear Island Camp",26.232307000000002,-81.2659078,"26.232307°,",-81.2659078°,,,,,,,"Collection Date, June 12, 1985",1985,"For all specimens in dataset: Specimens with skin weight only have been omitted, juveniles have been omitted. Identifications verified by field personnel.",[no note of antlers],L,f679de7e-dcb0-42b0-9d47-164cd01c82ee,height,,mm,b7024ae7-4b19-4ab8-8b70-364ab60d39fd
636,,,Odocoileus virginianus,Z4711,,M,1.33,year,,USA,"age estimated in the field by collector, additional age estimates using dental eruption and fusion are available in the EAP archives",Florida,Big Cypress,"Bear Island, 2 mi NE of Bear Island Camp",26.232307000000002,-81.2659078,"26.232307°,",-81.2659078°,,,,,,,"Collection Date, June 12, 1985",1985,"For all specimens in dataset: Specimens with skin weight only have been omitted, juveniles have been omitted. Identifications verified by field personnel.",[no note of antlers],L,f679de7e-dcb0-42b0-9d47-164cd01c82ee,height,,mm,55de5b5c-5cfe-4018-997b-ae24fee1f4f4
637,,,Odocoileus virginianus,Z4711,,M,1.33,year,,USA,"age estimated in the field by collector, additional age estimates using dental eruption and fusion are available in the EAP archives",Florida,Big Cypress,"Bear Island, 2 mi NE of Bear Island Camp",26.232307000000002,-81.2659078,"26.232307°,",-81.2659078°,,,,,,,"Collection Date, June 12, 1985",1985,"For all specimens in dataset: Specimens with skin weight only have been omitted, juveniles have been omitted. Identifications verified by field personnel.",[no note of antlers],L,f679de7e-dcb0-42b0-9d47-164cd01c82ee,height,,mm,71ea0833-2793-4f67-ab9f-db5b096b8ef1
638,42C49910-59B3-4A91-8AC8-87FEF4B72006,UF 13489,Odocoileus virginianus,,UF 13489,F,,year,adult,USA,"age estimated in the field by collector, additional age estimates using dental eruption and fusion are available in the EAP archives",Florida,Lake City,Lake City,30.183333,82.633333,30°11′N,82°38′W,,,,,,,"Collection Date, December 4, 1975",1975,"For all specimens in dataset: Specimens with skin weight only have been omitted, juveniles have been omitted. Identifications verified by field personnel.",,,f679de7e-dcb0-42b0-9d47-164cd01c82ee,height,,mm,0e968bd3-0c24-4259-9644-48bbcc430dc8
639,42C49910-59B3-4A91-8AC8-87FEF4B72006,UF 13489,Odocoileus virginianus,,UF 13489,F,,year,adult,USA,"age estimated in the field by collector, additional age estimates using dental eruption and fusion are available in the EAP archives",Florida,Lake City,Lake City,30.183333,82.633333,30°11′N,82°38′W,,,,,,,"Collection Date, December 4, 1975",1975,"For all specimens in dataset: Specimens with skin weight only have been omitted, juveniles have been omitted. Identifications verified by field personnel.",,,f679de7e-dcb0-42b0-9d47-164cd01c82ee,height,,mm,cd328541-1201-45e6-93e1-bfb877de3a47
640,42C49910-59B3-4A91-8AC8-87FEF4B72006,UF 13489,Odocoileus virginianus,,UF 13489,F,,year,adult,USA,"age estimated in the field by collector, additional age estimates using dental eruption and fusion are available in the EAP archives",Florida,Lake City,Lake City,30.183333,82.633333,30°11′N,82°38′W,,,,,,,"Collection Date, December 4, 1975",1975,"For all specimens in dataset: Specimens with skin weight only have been omitted, juveniles have been omitted. Identifications verified by field personnel.",,unknown,f679de7e-dcb0-42b0-9d47-164cd01c82ee,height,,mm,a79b8b65-e09c-4261-a91a-9f3680290d13
641,42C49910-59B3-4A91-8AC8-87FEF4B72006,UF 13489,Odocoileus virginianus,,UF 13489,F,,year,adult,USA,"age estimated in the field by collector, additional age estimates using dental eruption and fusion are available in the EAP archives",Florida,Lake City,Lake City,30.183333,82.633333,30°11′N,82°38′W,,,,,,,"Collection Date, December 4, 1975",1975,"For all specimens in dataset: Specimens with skin weight only have been omitted, juveniles have been omitted. Identifications verified by field personnel.",,unknown,f679de7e-dcb0-42b0-9d47-164cd01c82ee,height,,mm,b451c81e-36bd-4278-bc0f-7b7bad9eeadf
642,,,Odocoileus virginianus,Z2328,,,1.6,year,,USA,"age estimated in the field by collector, additional age estimates using dental eruption and fusion are available in the EAP archives",Florida,Gad's Bay,Gad's Bay,27.31666667,-82.78333333,29°17′N,82°47′W,,,,,,,"Collection Date, December 1977",1977,"For all specimens in dataset: Specimens with skin weight only have been omitted, juveniles have been omitted. Identifications verified by field personnel.",,,f679de7e-dcb0-42b0-9d47-164cd01c82ee,full body length,,mm,70c3dbce-54bd-4cc6-a4d4-5836f782f5eb
643,,,Odocoileus virginianus,Z2328,,,1.6,year,,USA,"age estimated in the field by collector, additional age estimates using dental eruption and fusion are available in the EAP archives",Florida,Gad's Bay,Gad's Bay,27.31666667,-82.78333333,29°17′N,82°47′W,,,,,,,"Collection Date, December 1977",1977,"For all specimens in dataset: Specimens with skin weight only have been omitted, juveniles have been omitted. Identifications verified by field personnel.",,,f679de7e-dcb0-42b0-9d47-164cd01c82ee,full body length,,mm,f6f8168f-2154-4a6e-932e-93c02242dd01
644,,,Odocoileus virginianus,Z2328,,,1.6,year,,USA,"age estimated in the field by collector, additional age estimates using dental eruption and fusion are available in the EAP archives",Florida,Gad's Bay,Gad's Bay,27.31666667,-82.78333333,29°17′N,82°47′W,,,,,,,"Collection Date, December 1977",1977,"For all specimens in dataset: Specimens with skin weight only have been omitted, juveniles have been omitted. Identifications verified by field personnel.",,unknown,f679de7e-dcb0-42b0-9d47-164cd01c82ee,full body length,,mm,aec7dfb5-a174-47a9-b481-addccc97e366
645,,,Odocoileus virginianus,Z2328,,,1.6,year,,USA,"age estimated in the field by collector, additional age estimates using dental eruption and fusion are available in the EAP archives",Florida,Gad's Bay,Gad's Bay,27.31666667,-82.78333333,29°17′N,82°47′W,,,,,,,"Collection Date, December 1977",1977,"For all specimens in dataset: Specimens with skin weight only have been omitted, juveniles have been omitted. Identifications verified by field personnel.",,unknown,f679de7e-dcb0-42b0-9d47-164cd01c82ee,full body length,,mm,389d98bd-d027-43f8-b836-1e2032fb9d47
